实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-15,年度分红,,,1.6,2012-06-21,2012-06-25,2012-06-25,,10派1.6元(含税),2011年报
2013-05-28,年度分红,,,0.3,2013-05-31,2013-06-03,2013-06-03,,10派0.3元(含税),2012年报
2014-07-03,年度分红,,,0.3,2014-07-08,2014-07-09,2014-07-09,,10派0.3元(含税),2013年报
2015-05-23,年度分红,,,0.3,2015-05-28,2015-05-29,2015-05-29,,10派0.3元(含税),2014年报
2016-06-25,年度分红,,,0.3,2016-07-01,2016-07-04,2016-07-04,,10派0.3元(含税),2015年报
2017-06-01,年度分红,,10.0,0.3,2017-06-06,2017-06-07,2017-06-07,2017-06-07,10转增10股派0.3元(含税),2016年报
2018-06-20,年度分红,,,0.5,2018-06-26,2018-06-27,2018-06-27,,10派0.5元(含税),2017年报
2019-07-27,年度分红,,7.0,,2019-08-01,2019-08-02,,2019-08-02,10转增7股,2018年报
2024-05-24,年度分红,,,0.2,2024-05-30,2024-05-31,2024-05-31,,10派0.2元(含税),2023年报
2025-05-24,年度分红,,,0.2,2025-05-29,2025-05-30,2025-05-30,,10派0.2元(含税),2024年报
