实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-04-06,年度分红,,10.0,3.0,2010-04-12,2010-04-13,2010-04-13,2010-04-13,10转增10股派3元（含税）,2009年报
2011-06-03,年度分红,,,1.0,2011-06-09,2011-06-10,2011-06-10,,10派1元(含税),2010年报
2012-06-14,年度分红,,,1.0,2012-06-19,2012-06-20,2012-06-20,,10派1元(含税),2011年报
2013-06-14,年度分红,,,0.5,2013-06-20,2013-06-21,2013-06-21,,10派0.5元(含税),2012年报
2014-06-12,年度分红,,,0.5,2014-06-19,2014-06-20,2014-06-20,,10派0.5元(含税),2013年报
2015-06-16,年度分红,,,0.5,2015-06-23,2015-06-24,2015-06-24,,10派0.5元(含税),2014年报
2015-10-13,中期分红,,10.0,,2015-10-19,2015-10-20,,2015-10-20,10转增10股,2015半年报
2016-06-08,年度分红,,,0.2,2016-06-16,2016-06-17,2016-06-17,,10派0.2元(含税),2015年报
2017-07-24,年度分红,,,0.35,2017-07-28,2017-07-31,2017-07-31,,10派0.35元(含税),2016年报
2018-07-04,年度分红,,,0.45,2018-07-10,2018-07-11,2018-07-11,,10派0.45元(含税),2017年报
2019-06-14,年度分红,,,0.15,2019-06-20,2019-06-21,2019-06-21,,10派0.15元(含税),2018年报
2020-06-04,年度分红,,,0.22,2020-06-11,2020-06-12,2020-06-12,,10派0.22元(含税),2019年报
2021-05-13,年度分红,,,0.6,2021-05-20,2021-05-21,2021-05-21,,10派0.6元(含税),2020年报
2022-04-29,年度分红,,,0.8,2022-05-10,2022-05-11,2022-05-11,,10派0.8元(含税),2021年报
2023-05-11,年度分红,,,1.2,2023-05-17,2023-05-18,2023-05-18,,10派1.2元(含税),2022年报
2024-05-22,年度分红,,,1.0,2024-05-28,2024-05-29,2024-05-29,,10派1元(含税),2023年报
2024-12-05,季度分红,,,0.3,2024-12-11,2024-12-12,2024-12-12,,10派0.3元(含税),2024三季报
2025-05-21,年度分红,,,0.4,2025-05-27,2025-05-28,2025-05-28,,10派0.4元(含税),2024年报
