实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-07-04,年度分红,2.0,0.0,0.0,1998-07-09,1998-07-10,,,10送2股,1997年报
1999-10-12,中期分红,3.0,3.0,,1999-10-15,1999-10-18,,,10送3转增3股,1999半年报
2006-11-17,中期分红,,3.0,,2006-11-22,2006-11-23,,,10转增3股,2006半年报
2008-09-24,中期分红,,1.5,,2008-10-06,2008-10-07,,,10转增1.5股,2008半年报
2011-03-30,年度分红,,2.0,,2011-04-06,2011-04-07,,2011-04-07,10转增2股,2010年报
2012-03-16,年度分红,,,0.7,2012-03-21,2012-03-22,2012-03-27,,10派0.7元(含税),2011年报
2013-03-08,年度分红,,10.0,2.1,2013-03-13,2013-03-14,2013-03-20,2013-03-15,10转增10股派2.1元(含税),2012年报
2014-03-12,年度分红,,,1.1,2014-03-18,2014-03-19,2014-03-25,,10派1.1元(含税),2013年报
2015-03-12,年度分红,,12.0,1.0,2015-03-17,2015-03-18,2015-03-18,2015-03-19,10转增12股派1元（含税）,2014年报
2016-05-18,年度分红,,,0.1,2016-05-24,2016-05-25,2016-05-25,,10派0.1元(含税),2015年报
2017-03-30,年度分红,,,0.1,2017-04-07,2017-04-10,2017-04-10,,10派0.1元(含税),2016年报
2019-05-13,年度分红,,,0.12,2019-05-17,2019-05-20,2019-05-20,,10派0.12元(含税),2018年报
2021-05-14,年度分红,,,0.15,2021-05-20,2021-05-21,2021-05-21,,10派0.15元(含税),2020年报
2022-05-14,年度分红,,,0.3,2022-05-19,2022-05-20,2022-05-20,,10派0.3元(含税),2021年报
2023-05-25,年度分红,,,0.36,2023-05-30,2023-05-31,2023-05-31,,10派0.36元(含税),2022年报
2024-05-11,年度分红,,,0.85,2024-05-16,2024-05-17,2024-05-17,,10派0.85元(含税),2023年报
2024-10-10,中期分红,,,0.4,2024-10-15,2024-10-16,2024-10-16,,10派0.4元(含税),2024半年报
2025-05-09,年度分红,,,0.3,2025-05-15,2025-05-16,2025-05-16,,10派0.3元(含税),2024年报
