实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2005-07-14,年度分红,,5.0,1.0,2005-07-19,2005-07-20,2005-07-27,,10转增5股派1元(含税),2004年报
2006-06-13,年度分红,,,1.5,2006-06-16,2006-06-19,2006-06-23,,10派1.5（含税）,2005年报
2007-07-10,年度分红,,,0.8,2007-07-13,2007-07-16,2007-07-20,,10派0.8元（含税）,2006年报
2008-06-10,年度分红,1.0,4.0,0.2,2008-06-13,2008-06-16,2008-06-20,2008-06-17,10送1转增4股派0.2元（含税）,2007年报
2009-06-02,年度分红,,,0.1,2009-06-05,2009-06-08,2009-06-12,,10派0.1元（含税）,2008年报
2010-05-06,年度分红,,,0.5,2010-05-11,2010-05-12,2010-05-18,,10派0.5元（含税）,2009年报
2011-06-01,年度分红,,,0.25,2011-06-07,2011-06-08,2011-06-14,,10派0.25元(含税),2010年报
2012-05-22,年度分红,,,0.2,2012-05-25,2012-05-28,2012-06-01,,10派0.2元(含税),2011年报
2014-06-09,年度分红,,,0.06,2014-06-12,2014-06-13,2014-06-13,,10派0.06元(含税),2013年报
2015-06-12,年度分红,,,0.04,2015-06-18,2015-06-19,2015-06-19,,10派0.04元(含税),2014年报
2018-06-05,年度分红,,,0.38,2018-06-11,2018-06-12,2018-06-12,,10派0.38元（含税）,2017年报
2019-05-13,年度分红,,,0.27,2019-05-17,2019-05-20,2019-05-20,,10派0.27元(含税),2018年报
2020-05-06,年度分红,,3.0,0.47,2020-05-12,2020-05-13,2020-05-13,,10转增3股派0.47元(含税),2019年报
2021-05-21,年度分红,,,0.71,2021-05-27,2021-05-28,2021-05-28,,10派0.71元(含税),2020年报
2022-05-26,年度分红,,,1.16,2022-06-01,2022-06-02,2022-06-02,,10派1.16元(含税),2021年报
2023-05-16,年度分红,,,1.38,2023-05-22,2023-05-23,2023-05-23,,10派1.38元(含税),2022年报
2025-05-21,年度分红,,,0.3014,2025-05-26,2025-05-27,2025-05-27,,10派0.3014元(含税),2024年报
