实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-05-23,年度分红,,8.0,2.0,2001-05-29,2001-05-30,2001-06-08,,10转增8股派2元(含税),2000年报
2002-06-03,年度分红,,,2.0,2002-06-07,2002-06-10,2002-06-17,,10派2元(含税),2001年报
2003-04-08,年度分红,,,2.0,2003-04-11,2003-04-14,2003-04-18,,10股派2元（含税）,2002年报
2004-05-15,年度分红,,,3.0,2004-05-19,2004-05-20,2004-05-26,,10派3元(含税),2003年报
2005-04-16,年度分红,,,2.0,2005-04-20,2005-04-21,2005-04-27,,10派2元(含税),2004年报
2006-05-30,年度分红,,,1.5,2006-06-02,2006-06-05,2006-06-09,,10派1.5元(含税),2005年报
2008-05-27,年度分红,,,1.0,2008-05-30,2008-06-02,2008-06-06,,10派1元（含税）,2007年报
2009-05-22,年度分红,,,0.5,2009-05-27,2009-06-01,2009-06-05,,10派0.5元（含税）,2008年报
2010-05-18,年度分红,,,0.8,2010-05-21,2010-05-24,2010-05-28,,10派0.80元（含税）,2009年报
2011-05-13,年度分红,,10.0,0.7,2011-05-18,2011-05-19,2011-05-25,2011-05-20,10转增10股派0.7元(含税),2010年报
2012-05-15,年度分红,,,0.4,2012-05-18,2012-05-21,2012-05-25,,10派0.4元(含税),2011年报
2013-04-22,年度分红,,,0.87,2013-04-25,2013-04-26,2013-05-07,,10派0.87元(含税),2012年报
2017-05-18,年度分红,,,0.26,2017-05-24,2017-05-25,2017-05-25,,10派0.26元(含税),2016年报
2018-05-24,年度分红,,,1.47,2018-05-30,2018-05-31,2018-05-31,,10派1.47元(含税),2017年报
2020-06-16,年度分红,,,0.21,2020-06-22,2020-06-23,2020-06-23,,10派0.21元(含税),2019年报
2021-07-01,年度分红,,,0.25,2021-07-07,2021-07-08,2021-07-08,,10派0.25元(含税),2020年报
