实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-04-12,年度分红,2.0,,,1994-04-26,1994-04-27,,,"10送2股（公众股）,其他10送0.5股派1.5元",1993年报
1995-05-05,年度分红,2.0,0.0,1.0,1995-05-11,1995-05-12,,,10送2股派1.00元(含税),1994年报
1996-06-13,年度分红,0.0,0.0,1.0,1996-06-18,1996-06-19,1996-06-25,,10派1.00元(含税),1995年报
1997-07-05,年度分红,2.5,0.0,0.6,1997-07-14,1997-07-15,1997-07-21,,10送2.5股派0.6元(含税),1996年报
1998-07-01,年度分红,0.0,0.0,4.3,1998-07-08,1998-07-09,1998-07-15,,10派4.3元(含税),1997年报
1999-07-03,年度分红,0.0,0.0,1.0,1999-07-12,1999-07-13,2000-07-24,,10派1元(含税),1998年报
2000-07-18,年度分红,,,1.0,2000-07-20,2000-07-21,2000-07-24,,10派1元（含税）,1999年报
2001-07-06,年度分红,,,1.0,2001-07-12,2001-07-13,2001-07-16,,10派1元(含税),2000年报
2002-06-14,年度分红,,,1.0,2002-06-21,2002-06-24,2002-06-24,,10派1元(含税),2001年报
2003-06-23,年度分红,,,1.0,2003-06-30,2003-07-01,2003-07-01,,10股派1元（含税）,2002年报
2004-07-08,年度分红,,,1.0,2004-07-15,2004-07-16,2004-07-16,,10派1元(含税),2003年报
2005-06-10,年度分红,0.0,0.0,1.0,2005-06-16,2005-06-17,2005-06-17,,10派1元(含税),2004年报
2006-06-30,年度分红,,,1.5,2006-07-06,2006-07-07,2006-07-07,,10派1.5元（含税）,2005年报
2007-07-05,年度分红,,,1.5,2007-07-13,2007-07-16,2007-07-16,,10派1.5元（含税）,2006年报
2008-07-04,年度分红,,,1.5,2008-07-11,2008-07-14,2008-07-14,,10派1.5元（含税）,2007年报
2009-06-18,年度分红,,,1.5,2009-06-25,2009-06-26,2009-06-26,,10派1.5元（含税）,2008年报
2010-07-02,年度分红,,,1.5,2010-07-08,2010-07-09,2010-07-09,,10派1.5元（含税）,2009年报
2011-06-29,年度分红,,,1.5,2011-07-05,2011-07-06,2011-07-06,,10派1.5元(含税),2010年报
2012-05-16,年度分红,,,1.5,2012-05-22,2012-05-23,2012-05-23,,10派1.5元(含税),2011年报
2013-06-18,年度分红,,,1.5,2013-06-25,2013-06-26,2013-06-26,,10派1.5元(含税),2012年报
2014-06-18,年度分红,,,1.5,2014-06-24,2014-06-25,2014-06-25,,10派1.5元(含税),2013年报
2015-06-17,年度分红,,,1.5,2015-06-24,2015-06-25,2015-06-25,,10派1.5元(含税),2014年报
2016-04-26,年度分红,,5.0,1.0,2016-04-29,2016-05-03,2016-05-03,2016-05-03,10转增5股派1元(含税),2015年报
2017-06-03,年度分红,,4.0,1.0,2017-06-09,2017-06-12,2017-06-12,2017-06-12,10转增4股派1元(含税),2016年报
2018-07-04,年度分红,,,0.500277,2018-07-11,2018-07-12,2018-07-12,,10派0.500277元(含税),2017年报
2019-07-05,年度分红,,,0.5,2019-07-12,2019-07-15,2019-07-15,,10派0.5元(含税),2018年报
2020-07-02,年度分红,,,0.3,2020-07-09,2020-07-10,2020-07-10,,10派0.3元(含税),2019年报
2021-07-02,年度分红,,,0.1,2021-07-07,2021-07-08,2021-07-08,,10派0.1元(含税),2020年报
2022-07-02,年度分红,,,0.1,2022-07-07,2022-07-08,2022-07-08,,10派0.1元(含税),2021年报
2023-07-01,年度分红,,,0.1,2023-07-06,2023-07-07,2023-07-07,,10派0.1元(含税),2022年报
2024-07-05,年度分红,,,0.3,2024-07-11,2024-07-12,2024-07-12,,10派0.3元(含税),2023年报
2025-07-04,年度分红,,,0.5,2025-07-10,2025-07-11,2025-07-11,,10派0.5元(含税),2024年报
