实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-08-14,年度分红,0.0,0.0,1.0,1998-08-18,1998-08-19,1998-08-25,,10派1元(含税),1997年报
1999-06-02,年度分红,3.0,0.0,0.0,1999-06-07,1999-06-08,,,10送3股,1998年报
2007-05-17,年度分红,1.0,,0.2,2007-05-23,2007-05-24,2007-05-24,2007-05-24,10送1股派0.2元（含税）,2006年报
2008-09-22,中期分红,4.0,4.0,0.45,2008-09-25,2008-09-26,2008-09-26,2008-09-26,10送4转增4股派0.45元（含税）,2008半年报
2010-06-21,年度分红,,,0.5,2010-06-28,2010-06-29,2010-06-29,,10派0.5元（含税）,2009年报
2011-05-10,年度分红,,,1.0,2011-05-16,2011-05-17,2011-05-17,,10派1元(含税),2010年报
2012-05-03,年度分红,,2.0,1.0,2012-05-08,2012-05-09,2012-05-09,2012-05-09,10转增2股派1元(含税,2011年报
2013-06-19,年度分红,,,1.0,2013-06-24,2013-06-25,2013-06-25,,10派1元(含税),2012年报
2014-05-20,年度分红,,3.0,1.0,2014-05-26,2014-05-27,2014-05-27,2014-05-27,10转增3股派1元(含税),2013年报
2015-06-06,年度分红,,,1.0,2015-06-11,2015-06-12,2015-06-12,,10派1元(含税),2014年报
2016-06-22,年度分红,,,1.5,2016-06-27,2016-06-28,2016-06-28,,10派1.5元(含税),2015年报
2017-05-18,年度分红,,,2.0,2017-05-23,2017-05-24,2017-05-24,,10派2元(含税),2016年报
2018-05-23,年度分红,,4.0,4.0,2018-05-28,2018-05-29,2018-05-29,2018-05-29,10转增4股派4元（含税）,2017年报
2019-07-11,年度分红,,,0.3,2019-07-16,2019-07-17,2019-07-17,,10派0.3元(含税),2018年报
