实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-07-10,年度分红,,,3.6,2001-07-18,2001-07-19,2001-07-20,,10派3.6元(含税),2000年报
2002-08-14,年度分红,,,3.0,2002-08-21,2002-08-22,2002-08-22,,10派3元(含税),2001年报
2003-08-02,年度分红,,,0.5,2003-08-08,2003-08-11,2003-08-11,,10股派0.5元(含税),2002年报
2004-07-19,年度分红,0.0,0.0,1.4,2004-07-23,2004-07-26,2004-07-26,,10派1.4元(含税),2003年报
2005-05-20,年度分红,,,1.5,2005-05-26,2005-05-27,2005-05-27,,10派1.5元(含税),2004年报
2006-03-09,股改分红,,5.0,,2006-03-10,,,2006-03-13,10转增5股,2005年报
2006-08-16,年度分红,,,1.0,2006-08-22,2006-08-23,2006-08-23,,10派1元（含税）,2005年报
2007-07-03,年度分红,,,1.5,2007-07-10,2007-07-11,2007-07-11,,10派1.5元（含税）,2006年报
2008-06-25,年度分红,1.0,5.0,1.0,2008-06-30,2008-07-01,2008-07-01,2008-07-01,10送1转增5股派1元（含税）,2007年报
2009-06-29,年度分红,1.0,,0.7,2009-07-03,2009-07-06,2009-07-06,2009-07-06,10送1股派0.7元（含税）,2008年报
2010-06-18,年度分红,,,0.7,2010-06-24,2010-06-25,2010-06-25,,10派0.7元（含税）,2009年报
2011-07-01,年度分红,,,0.5,2011-07-07,2011-07-08,2011-07-08,,10派0.5元(含税),2010年报
2012-06-06,年度分红,,5.0,1.0,2012-06-11,2012-06-12,2012-06-12,2012-06-12,10转增5股派1元(含税),2011年报
2013-06-22,年度分红,,,1.5,2013-06-27,2013-06-28,2013-06-28,,10派1.5元(含税),2012年报
2014-07-24,年度分红,,10.0,1.0,2014-07-29,2014-07-30,2014-07-30,2014-07-30,10转增10股派1元(含税),2013年报
2015-06-04,年度分红,,,0.5,2015-06-09,2015-06-10,2015-06-10,,10派0.5元(含税),2014年报
2016-06-21,年度分红,,,2.0,2016-06-24,2016-06-27,2016-06-27,,10派2元(含税),2015年报
2017-07-08,年度分红,,,1.5,2017-07-13,2017-07-14,2017-07-14,,10派1.5元(含税),2016年报
2018-07-07,年度分红,,,1.0,2018-07-13,2018-07-16,2018-07-16,,10派1元(含税),2017年报
2019-07-09,年度分红,,,2.001741,2019-07-12,2019-07-15,2019-07-15,,10派2.001741元(含税),2018年报
2024-07-10,年度分红,,,0.5,2024-07-15,2024-07-16,2024-07-16,,10派0.5元(含税),2023年报
2025-07-03,年度分红,,,0.4,2025-07-08,2025-07-09,2025-07-09,,10派0.4元(含税),2024年报
