实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2014-05-16,年度分红,6.0,,3.0,2014-05-22,2014-05-23,2014-05-23,2014-05-23,10送6股派3元(含税),2013年报
2015-03-16,年度分红,,,3.0,2015-03-20,2015-03-23,2015-03-23,,10派3元(含税),2014年报
2016-05-10,年度分红,,,3.5,2016-05-13,2016-05-16,2016-05-16,,10派3.5元(含税),2015年报
2017-05-26,年度分红,,,2.5,2017-06-05,2017-06-06,2017-06-06,,10派2.5元(含税),2016年报
2018-04-13,年度分红,,8.0,4.0,2018-04-18,2018-04-19,2018-04-19,2018-04-19,10转增8股派4元(含税),2017年报
2019-04-25,年度分红,8.0,,2.5,2019-05-07,2019-05-08,2019-05-08,2019-05-08,10送8股派2.5元(含税),2018年报
2020-05-14,年度分红,,,1.8,2020-05-20,2020-05-21,2020-05-21,,10派1.8元(含税),2019年报
2021-05-25,年度分红,,,1.6,2021-05-31,2021-06-01,2021-06-01,,10派1.6元(含税),2020年报
2022-06-10,年度分红,,,2.01,2022-06-15,2022-06-16,2022-06-16,,10派2.01元(含税),2021年报
2023-06-29,年度分红,,,2.0,2023-07-05,2023-07-06,2023-07-06,,10派2元(含税),2022年报
2024-06-27,年度分红,,,1.85,2024-07-03,2024-07-04,2024-07-04,,10派1.85元(含税),2023年报
2025-01-03,季度分红,,,1.0,2025-01-09,2025-01-10,2025-01-10,,10派1元(含税),2024三季报
2025-06-30,年度分红,,,1.2,2025-07-07,2025-07-08,2025-07-08,,10派1.2元(含税),2024年报
2026-01-13,季度分红,,,1.0,2026-01-19,2026-01-20,2026-01-20,,10派1元(含税),2025三季报
