实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-07-06,年度分红,,,3.5,2012-07-11,2012-07-12,2012-07-18,,10派3.5元（含税）,2011年报
2013-04-20,年度分红,,,7.1,2013-04-25,2013-04-26,2013-05-06,,10派7.1元(含税),2012年报
2014-04-23,年度分红,,,5.3,2014-04-29,2014-04-30,2014-05-09,,10派5.3元(含税),2013年报
2015-05-23,年度分红,,10.0,2.67,2015-05-27,2015-05-28,2015-05-28,,10转增10股派2.67元(含税),2014年报
2016-06-09,年度分红,,,2.0,2016-06-16,2016-06-17,2016-06-17,,10派2元(含税),2015年报
2017-06-22,年度分红,,,1.83,2017-06-27,2017-06-28,2017-06-28,,10派1.83元(含税),2016年报
2018-06-12,年度分红,,,0.4,2018-06-19,2018-06-20,2018-06-20,,10派0.4元(含税),2017年报
2020-06-13,年度分红,,,0.625,2020-06-18,2020-06-19,2020-06-19,,10派0.625元(含税),2019年报
2021-06-04,年度分红,,,1.25,2021-06-09,2021-06-10,2021-06-10,,10派1.25元(含税),2020年报
2022-06-10,年度分红,,,0.78,2022-06-15,2022-06-16,2022-06-16,,10派0.78元(含税),2021年报
2024-06-07,年度分红,,,0.78,2024-06-13,2024-06-14,2024-06-14,,10派0.78元(含税),2023年报
2025-06-06,年度分红,,,0.54,2025-06-11,2025-06-12,2025-06-12,,10派0.54元(含税),2024年报
