实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2014-07-04,年度分红,,,3.7,2014-07-09,2014-07-10,2014-07-10,,10派3.7元(含税),2013年报
2014-09-13,中期分红,,10.0,,2014-09-19,2014-09-22,,2014-09-22,10转增10股,2014半年报
2015-06-02,年度分红,,4.0,1.84,2015-06-05,2015-06-08,2015-06-08,2015-06-08,10转增4股派1.84元(含税),2014年报
2016-03-15,年度分红,10.0,,2.6,2016-03-18,2016-03-21,2016-03-21,2016-03-21,10送10股派2.6元(含税),2015年报
2017-03-29,年度分红,,30.0,0.9,2017-04-06,2017-04-07,2017-04-07,2017-04-07,10转增30股派0.9元(含税),2016年报
2018-07-30,年度分红,,,0.309817,2018-08-03,2018-08-06,2018-08-06,,10派0.309817元(含税),2017年报
2019-07-03,年度分红,,,0.25,2019-07-10,2019-07-11,2019-07-11,,10派0.25元(含税),2018年报
2020-07-02,年度分红,,,0.27,2020-07-09,2020-07-10,2020-07-10,,10派0.27元(含税),2019年报
2021-06-30,年度分红,,,0.3,2021-07-07,2021-07-08,2021-07-08,,10派0.3元(含税),2020年报
2022-06-30,年度分红,,,0.339836,2022-07-07,2022-07-08,2022-07-08,,10派0.339836元(含税),2021年报
2023-07-05,年度分红,,,0.239924,2023-07-12,2023-07-13,2023-07-13,,10派0.239924元(含税),2022年报
2024-07-10,年度分红,,,0.49,2024-07-16,2024-07-17,2024-07-17,,10派0.49元(含税),2023年报
2025-07-07,年度分红,,,0.210657,2025-07-11,2025-07-14,2025-07-14,,10派0.210657元(含税),2024年报
