实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2016-06-17,年度分红,,,3.5,2016-06-23,2016-06-24,2016-06-24,,10派3.5元(含税),2015年报
2017-06-27,年度分红,,,4.5,2017-07-03,2017-07-04,2017-07-04,,10派4.5元(含税),2016年报
2018-07-05,年度分红,,,7.5,2018-07-10,2018-07-11,2018-07-11,,10派7.5元(含税),2017年报
2019-05-22,年度分红,,,15.0,2019-05-28,2019-05-29,2019-05-29,,10派15元(含税),2018年报
2020-06-02,年度分红,,,15.0,2020-06-08,2020-06-09,2020-06-09,,10派15元(含税),2019年报
2021-06-17,年度分红,,,12.0,2021-06-23,2021-06-24,2021-06-24,,10派12元(含税),2020年报
2022-06-16,年度分红,,,15.0,2022-06-22,2022-06-23,2022-06-23,,10派15元(含税),2021年报
2023-06-08,年度分红,,,15.0,2023-06-14,2023-06-15,2023-06-15,,10派15元(含税),2022年报
2024-06-27,年度分红,,,15.0,2024-07-03,2024-07-04,2024-07-04,,10派15元(含税),2023年报
2025-06-30,年度分红,,,13.0,2025-07-04,2025-07-07,2025-07-07,,10派13元(含税),2024年报
