实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2002-06-21,年度分红,,,0.5,2002-06-26,2002-06-27,2002-07-04,,10派0.5元(含税),2001年报
2003-06-13,年度分红,,,1.8,2003-06-18,2003-06-19,2003-06-25,,10股派1.8元（含税）,2002年报
2004-05-26,年度分红,,7.0,1.2,2004-05-31,2004-06-01,2004-06-07,,10转增7股派1.2元(含税),2003年报
2005-07-01,年度分红,,,3.0,2005-07-06,2005-07-07,2005-07-13,,10派3元(含税),2004年报
2006-04-06,股改分红,,5.7,,2006-04-07,,,,10转增5.7股,
2006-06-30,年度分红,,,3.1,2006-07-04,2006-07-05,2006-07-11,,10派3.1元(含税),2005年报
2007-05-28,年度分红,,,5.0,2007-05-31,2007-06-01,2007-06-07,,10派5元（含税）,2006年报
2008-04-11,年度分红,,,6.0,2008-04-16,2008-04-17,2008-04-23,,10派6元（含税）,2007年报
2009-05-08,年度分红,,,11.0,2009-05-13,2009-05-14,2009-05-20,,10派11元（含税）,2008年报
2010-04-26,年度分红,,12.0,4.0,2010-04-29,2010-04-30,2010-05-06,2010-05-04,10转增12股派4元（含税）,2009年报
2011-05-19,年度分红,,,1.0,2011-05-24,2011-05-25,2011-05-31,,10派1元(含税),2010年报
2012-05-23,年度分红,,,0.6,2012-05-28,2012-05-29,2012-06-04,,10派0.6元(含税),2011年报
2013-05-28,年度分红,,,1.2,2013-05-31,2013-06-03,2013-06-07,,10派1.2元(含税),2012年报
2014-06-11,年度分红,,,2.2,2014-06-17,2014-06-18,2014-06-18,,10派2.2元(含税),2013年报
2015-06-12,年度分红,,,1.0,2015-06-17,2015-06-18,2015-06-18,,10派1元(含税),2014年报
2016-06-23,年度分红,,,0.5,2016-06-28,2016-06-29,2016-06-29,,10派0.50元(含税),2015年报
2017-05-11,年度分红,,,1.0,2017-05-17,2017-05-18,2017-05-18,,10派1元(含税),2016年报
2018-05-24,年度分红,,,2.0,2018-05-29,2018-05-30,2018-05-30,,10派2元(含税),2017年报
2019-06-05,年度分红,,,5.3,2019-06-12,2019-06-13,2019-06-13,,10派5.3元(含税),2018年报
2020-06-24,年度分红,,,2.0,2020-07-01,2020-07-02,2020-07-02,,10派2元(含税),2019年报
2021-05-27,年度分红,,,2.5,2021-06-03,2021-06-04,2021-06-04,,10派2.5元(含税),2020年报
2022-04-21,年度分红,,4.0,5.0,2022-04-26,2022-04-27,2022-04-27,,10转增4股派5元(含税),2021年报
2023-06-15,年度分红,,,7.5,2023-06-20,2023-06-21,2023-06-21,,10派7.5元(含税),2022年报
2024-05-24,年度分红,,,1.0,2024-05-29,2024-05-30,2024-05-30,,10派1元(含税),2023年报
2025-06-04,年度分红,,,1.0,2025-06-10,2025-06-11,2025-06-11,,10派1元(含税),2024年报
2026-06-04,年度分红,,,1.0,2026-06-10,2026-06-11,2026-06-11,,10派1元(含税),2025年报
