实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2008-04-25,年度分红,,,3.0,2008-04-30,2008-05-05,2008-05-05,,10派3元（含税）,2007年报
2009-04-04,年度分红,,,3.5,2009-04-10,2009-04-13,2009-04-13,,10派3.5元（含税）,2008年报
2010-05-13,年度分红,,,3.6,2010-05-19,2010-05-20,2010-05-20,,10派3.6元（含税）,2009年报
2011-05-19,年度分红,,5.0,2.0,2011-05-24,2011-05-25,2011-05-25,2011-05-25,10转增5股派2元(含税),2010年报
2012-05-30,年度分红,,2.0,2.0,2012-06-04,2012-06-05,2012-06-05,2012-06-05,10转增2股派2元(含税),2011年报
2013-04-26,年度分红,,,2.0,2013-05-07,2013-05-08,2013-05-08,,10派2元(含税),2012年报
2014-05-08,年度分红,,,3.0,2014-05-13,2014-05-14,2014-05-14,,10派3元(含税),2013年报
2015-05-22,年度分红,,,3.0,2015-05-27,2015-05-28,2015-05-28,,10派3元(含税),2014年报
2016-05-25,年度分红,,,3.0,2016-05-30,2016-05-31,2016-05-31,,10派3元(含税),2015年报
2017-05-06,年度分红,,,3.0,2017-05-11,2017-05-12,2017-05-12,,10派3元(含税),2016年报
2018-04-26,年度分红,,,3.0,2018-05-03,2018-05-04,2018-05-04,,10派3元(含税),2017年报
2019-05-16,年度分红,,,3.0,2019-05-21,2019-05-22,2019-05-22,,10派3元(含税),2018年报
2020-05-22,年度分红,,,1.7,2020-05-28,2020-05-29,2020-05-29,,10派1.7元(含税),2019年报
2021-06-10,年度分红,,,0.5,2021-06-16,2021-06-17,2021-06-17,,10派0.5元(含税),2020年报
2022-06-10,年度分红,,,4.1,2022-06-16,2022-06-17,2022-06-17,,10派4.1元(含税),2021年报
2024-06-04,年度分红,,,0.3,2024-06-11,2024-06-12,2024-06-12,,10派0.3元(含税),2023年报
2025-06-05,年度分红,,,0.4,2025-06-11,2025-06-12,2025-06-12,,10派0.4元(含税),2024年报
