实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1993-04-17,年度分红,5.0,,2.4,1993-04-23,1993-04-26,,,10送5股派2.4元（含税）,1992年报
1994-05-28,年度分红,0.0,0.0,3.0,1994-06-03,1994-06-06,,,10派3元（含税）,1993年报
1995-05-26,年度分红,2.0,0.0,1.5,1995-05-30,1995-05-31,,,10送2股派1.50元(含税),1994年报
1996-06-20,年度分红,0.0,0.0,0.38,1996-06-24,1996-06-25,,,10派0.38元(含税),1995年报
1998-07-24,年度分红,0.0,0.0,0.4,1998-07-28,1998-07-29,,,10派0.4元(含税),1997年报
2000-08-22,年度分红,,,0.2,2000-08-23,2000-08-24,,,10派0.2元,1999年报
2001-07-12,年度分红,,,0.26,2001-07-18,2001-07-19,2001-07-25,,10派0.26元(含税),2000年报
2015-04-14,年度分红,,7.0,,2015-04-17,2015-04-20,,2015-04-21,10转增7股,2014年报
2015-11-16,中期分红,,,1.0,2015-11-19,2015-11-20,2015-11-20,,10派1.00元（含税）,2015半年报
2016-06-18,年度分红,,,1.5,2016-06-23,2016-06-24,2016-06-24,,10派1.5元(含税),2015年报
2019-06-26,年度分红,,,0.2,2019-07-01,2019-07-02,2019-07-02,,10派0.2元(含税),2018年报
2022-06-20,年度分红,,,0.2,2022-06-23,2022-06-24,2022-06-24,,10派0.2元(含税),2021年报
2024-06-21,年度分红,,4.0,1.45,2024-06-26,2024-06-27,2024-06-27,,10转增4股派1.45元(含税),2023年报
