实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-04-01,年度分红,2.0,0.0,0.0,1999-04-06,1999-04-07,,,10送2股,1998年报
2000-09-13,中期分红,,10.0,,2000-09-18,2000-09-19,,,10转增10股,2000半年报
2001-06-01,年度分红,,,0.3,2001-06-07,2001-06-08,2001-06-11,,10派0.30元（含税）,2000年报
2007-01-29,股改分红,,10.0,,2007-01-30,,,,10转增10股,2006年报
2015-08-13,年度分红,,,0.970726,2015-08-19,2015-08-20,2015-08-20,,10派0.970726元(含税),2014年报
2016-10-14,中期分红,,,1.004195,2016-10-20,2016-10-21,2016-10-21,,10派1.004195元(含税),2016半年报
2017-10-26,中期分红,,,2.0,2017-10-31,2017-11-01,2017-11-01,,10派2元(含税）,2017半年报
2018-07-19,年度分红,,,2.015287,2018-07-25,2018-07-26,2018-07-26,,10派2.015287元(含税),2017年报
2020-08-18,中期分红,,,4.0,2020-08-24,2020-08-25,2020-08-25,,10派4元(含税),2020半年报
2021-05-25,年度分红,,,4.0,2021-05-31,2021-06-01,2021-06-01,,10派4元(含税),2020年报
2022-05-06,年度分红,,,1.0,2022-05-12,2022-05-13,2022-05-13,,10派1元(含税),2021年报
