实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2019-09-26,中期分红,,,10.0,2019-10-09,2019-10-10,2019-10-10,,10派10元(含税),2019半年报
2020-05-08,年度分红,,7.0,,2020-05-14,2020-05-15,,2020-05-15,10转增7股,2019年报
2020-09-08,中期分红,,,10.0,2020-09-15,2020-09-16,2020-09-16,,10派10元(含税),2020半年报
2021-06-23,年度分红,,7.0,,2021-06-29,2021-06-30,,2021-06-30,10转增7股,2020年报
2021-09-07,中期分红,,,5.0,2021-09-13,2021-09-14,2021-09-14,,10派5元(含税),2021半年报
2022-05-18,年度分红,,5.0,,2022-05-25,2022-05-26,,2022-05-26,10转增5股,2021年报
2023-06-30,年度分红,,,4.0,2023-07-06,2023-07-07,2023-07-07,,10派4元(含税),2022年报
2024-05-21,年度分红,,,2.0,2024-05-28,2024-05-29,2024-05-29,,10派2元(含税),2023年报
2025-05-21,年度分红,,,2.0,2025-05-27,2025-05-28,2025-05-28,,10派2元(含税),2024年报
2026-05-22,年度分红,,,2.0,2026-05-27,2026-05-28,2026-05-28,,10派2元(含税),2025年报
