实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-04-01,年度分红,,,6.0,2015-04-08,2015-04-09,2015-04-09,,10派6元(含税),2014年报
2016-04-07,年度分红,,10.0,5.0,2016-04-12,2016-04-13,2016-04-13,2016-04-13,10转增10股派5元(含税),2015年报
2017-04-06,年度分红,,,2.0,2017-04-12,2017-04-13,2017-04-13,,10派2元(含税),2016年报
2018-06-06,年度分红,,,3.0,2018-06-13,2018-06-14,2018-06-14,,10派3元(含税),2017年报
2019-03-26,年度分红,,,3.0,2019-04-02,2019-04-03,2019-04-03,,10派3元(含税),2018年报
2020-04-23,年度分红,,,3.0,2020-04-29,2020-04-30,2020-04-30,,10派3元(含税),2019年报
2021-04-14,年度分红,,,3.0,2021-04-20,2021-04-21,2021-04-21,,10派3元(含税),2020年报
2022-04-22,年度分红,,,3.0,2022-04-28,2022-04-29,2022-04-29,,10派3元(含税),2021年报
2023-05-19,年度分红,,,4.0,2023-05-25,2023-05-26,2023-05-26,,10派4元(含税),2022年报
2024-05-24,年度分红,,,4.0,2024-05-29,2024-05-30,2024-05-30,,10派4元(含税),2023年报
2025-05-27,年度分红,,,3.0,2025-06-03,2025-06-04,2025-06-04,,10派3元(含税),2024年报
2025-09-19,中期分红,,,2.0,2025-09-24,2025-09-25,2025-09-25,,10派2元(含税),2025半年报
2026-05-23,年度分红,,,2.0,2026-05-28,2026-05-29,2026-05-29,,10派2元(含税),2025年报
