实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1996-03-12,年度分红,2.0,0.0,3.0,1996-03-29,1996-04-01,,,10送2股派3.00元(含税),1995年报
1996-09-04,中期分红,4.0,0.0,0.0,1996-09-06,1996-09-09,,,10送4股,1996半年报
1997-05-27,年度分红,0.0,0.0,2.5,1997-05-30,1997-06-02,,,10派2.5元(含税),1996年报
1998-07-28,年度分红,0.0,0.0,2.0,1998-07-31,1998-08-03,1998-08-04,,10派2.0元(含税),1997年报
1998-09-29,中期分红,0.0,4.0,0.0,1998-10-07,1998-10-08,,,10转增4股,1998半年报
1999-09-18,中期分红,,5.0,,1999-09-22,1999-09-23,,,10转增5股,1999半年报
2001-04-04,年度分红,,,1.0,2001-04-10,2001-04-11,2001-04-12,,10派1元（含税）,2000年报
2002-04-24,年度分红,,5.0,2.0,2002-04-29,2002-04-30,2002-05-15,,10转增5股派2元(含税),2001年报
2003-05-27,年度分红,,,2.0,2003-05-30,2003-06-02,2003-06-09,,10股派2元（含税）,2002年报
2004-03-18,年度分红,,,1.0,2004-03-23,2004-03-24,2004-03-31,,10派1元(含税),2003年报
2005-05-17,年度分红,,,1.0,2005-05-20,2005-05-23,2005-05-30,,10派1元(含税),2004年报
2006-05-16,年度分红,,,1.0,2006-05-19,2006-05-22,2006-05-30,,10派1元（含税）,2005年报
2007-06-08,年度分红,,,1.0,2007-06-13,2007-06-14,2007-06-22,,10派1元（含税）,2006年报
2008-05-30,年度分红,,,1.2,2008-06-04,2008-06-05,2008-06-11,,10派1.2元（含税）,2007年报
2009-05-27,年度分红,,,0.6,2009-06-04,2009-06-05,2009-06-10,,10派0.6元（含税）,2008年报
2010-05-10,年度分红,,,1.0,2010-05-14,2010-05-17,2010-05-20,,10派1元（含税）,2009年报
2011-06-13,年度分红,,,0.8,2011-06-16,2011-06-17,2011-06-22,,10派0.8元(含税),2010年报
2012-06-05,年度分红,,,0.6,2012-06-08,2012-06-11,2012-06-15,,10派0.6元(含税),2011年报
2013-06-07,年度分红,,,0.6,2013-06-17,2013-06-18,2013-06-21,,10派0.6元(含税),2012年报
2014-07-03,年度分红,,,0.6,2014-07-09,2014-07-10,2014-07-10,,10派0.6元(含税),2013年报
2015-06-29,年度分红,,,0.8,2015-07-02,2015-07-03,2015-07-03,,10派0.8元(含税),2014年报
2016-06-14,年度分红,,10.0,1.75,2016-06-17,2016-06-20,2016-06-20,,10转增10股派1.75元(含税),2015年报
2017-06-29,年度分红,,,0.8,2017-07-05,2017-07-06,2017-07-06,,10派0.8元(含税),2016年报
2018-06-21,年度分红,,,0.6,2018-06-27,2018-06-28,2018-06-28,,10派0.6元(含税),2017年报
2019-06-12,年度分红,,,0.8,2019-06-18,2019-06-19,2019-06-19,,10派0.8元(含税),2018年报
2020-06-13,年度分红,,4.5,1.2,2020-06-18,2020-06-19,2020-06-19,,10转增4.5股派1.2元(含税),2019年报
2021-06-04,年度分红,,,0.9,2021-06-10,2021-06-11,2021-06-11,,10派0.9元(含税),2020年报
2022-05-19,年度分红,,,3.3,2022-05-24,2022-05-25,2022-05-25,,10派3.3元(含税),2021年报
2023-05-29,年度分红,,,3.0,2023-06-01,2023-06-02,2023-06-02,,10派3元(含税),2022年报
2024-05-31,年度分红,,,2.0,2024-06-05,2024-06-06,2024-06-06,,10派2元(含税),2023年报
