实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2002-06-21,年度分红,,,1.5,2002-06-26,2002-06-27,2002-07-05,,10派1.5元(含税),2001年报
2003-06-16,年度分红,,,1.5,2003-06-19,2003-06-20,2003-06-27,,10派1.5元(含税),2002年报
2004-07-06,年度分红,,,0.5,2004-07-09,2004-07-12,2004-07-15,,10派0.5元(含税),2003年报
2005-07-18,年度分红,,,0.5,2005-07-21,2005-07-22,2005-07-28,,10派0.5元(含税),2004年报
2006-07-07,年度分红,,,1.0,2006-07-12,2006-07-13,2006-07-19,,10派1元（含税）,2005年报
2007-06-18,年度分红,,,1.0,2007-06-21,2007-06-22,2007-07-04,,10派1元（含税）,2006年报
2009-06-19,年度分红,,,2.0,2009-06-24,2009-06-25,2009-07-02,,10派2元（含税）,2008年报
2010-06-10,年度分红,,,2.0,2010-06-18,2010-06-21,2010-06-29,,10派2.0元（含税）,2009年报
2011-07-26,年度分红,,,2.0,2011-07-29,2011-08-01,2011-08-08,,10派2元(含税),2010年报
2012-06-13,年度分红,,,2.0,2012-06-18,2012-06-19,2012-06-21,,10派2元(含税),2011年报
2013-06-28,年度分红,,,1.0,2013-07-03,2013-07-04,2013-07-10,,10派1元(含税),2012年报
2014-05-20,年度分红,,,0.5,2014-05-23,2014-05-26,2014-05-30,,10派0.5元(含税),2013年报
2015-07-30,年度分红,,,0.4,2015-08-06,2015-08-07,2015-08-07,,10派0.4元(含税),2014年报
2016-06-14,年度分红,,,1.0,2016-06-17,2016-06-20,2016-06-20,,10派1元(含税),2015年报
2021-07-28,年度分红,,,1.5,2021-08-03,2021-08-04,2021-08-04,,10派1.5元(含税),2020年报
2022-07-07,年度分红,,,1.5,2022-07-13,2022-07-14,2022-07-14,,10派1.5元(含税),2021年报
2023-07-21,年度分红,,,1.5,2023-07-27,2023-07-28,2023-07-28,,10派1.5元(含税),2022年报
2024-08-09,年度分红,,4.0,2.0,2024-08-15,2024-08-16,2024-08-16,,10转增4股派2元(含税),2023年报
2025-07-03,年度分红,,,2.5,2025-07-09,2025-07-10,2025-07-10,,10派2.5元(含税),2024年报
