实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-28,年度分红,,15.0,5.0,2011-05-05,2011-05-06,2011-05-06,2011-05-06,10转增15股派5元(含税),2010年报
2012-03-28,年度分红,,,4.0,2012-04-06,2012-04-09,2012-04-09,,10派4元(含税),2011年报
2013-05-13,年度分红,,,2.0,2013-05-17,2013-05-20,2013-05-20,,10派2元(含税),2012年报
2014-08-02,年度分红,,,2.0,2014-08-07,2014-08-08,2014-08-08,,10派2元(含税),2013年报
2015-05-26,年度分红,,10.0,0.4,2015-05-29,2015-06-01,2015-06-01,2015-06-01,10转增10股派0.4元(含税),2014年报
2017-05-15,年度分红,,,0.1,2017-05-19,2017-05-22,2017-05-22,,10派0.1元(含税),2016年报
2018-04-12,年度分红,,,0.3,2018-04-17,2018-04-18,2018-04-18,,10派0.3元(含税),2017年报
2019-07-03,年度分红,,,0.25,2019-07-09,2019-07-10,2019-07-10,,10派0.25元(含税),2018年报
2022-06-16,年度分红,,,0.15,2022-06-23,2022-06-24,2022-06-24,,10派0.15元(含税),2021年报
2025-04-23,年度分红,,,0.46,2025-04-29,2025-04-30,2025-04-30,,10派0.46元(含税),2024年报
2026-04-28,年度分红,,,0.5,2026-05-07,2026-05-08,2026-05-08,,10派0.5元(含税),2025年报
