实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-05-14,年度分红,2.0,,1.0,2001-05-18,2001-05-21,2001-05-25,,10送2股派1元(含税),2000年报
2002-05-21,年度分红,,,2.0,2002-05-27,2002-05-28,2002-05-31,,10派2元(含税),2001年报
2003-07-17,年度分红,,,2.0,2003-07-22,2003-07-23,2003-07-28,,10派2元(含税),2002年报
2004-03-24,年度分红,,,3.0,2004-03-29,2004-03-30,2004-04-02,,10派3元(含税),2003年报
2005-05-23,年度分红,,5.0,3.0,2005-05-26,2005-05-27,2005-06-02,,10转增5股派3元(含税),2004年报
2006-06-20,年度分红,,,2.0,2006-06-23,2006-06-26,2006-06-30,,10派2元（含税）,2005年报
2006-10-20,股改分红,,,2.8,2006-10-23,,2006-10-27,,10派2.8元(含税),2006三季报
2007-05-08,年度分红,,,2.0,2007-05-11,2007-05-14,2007-05-18,,10派2元（含税）,2006年报
2008-05-12,年度分红,4.0,4.0,1.0,2008-05-15,2008-05-16,2008-05-21,2008-05-16,10送4转增4股派1元（含税）,2007年报
2009-06-03,年度分红,,,0.4,2009-06-08,2009-06-09,2009-06-17,,10派0.4元（含税）,2008年报
2010-05-13,年度分红,,,0.4,2010-05-18,2010-05-19,2010-05-26,,10派0.4元（含税）,2009年报
2011-09-30,中期分红,,,2.0,2011-10-12,2011-10-13,2011-10-19,,10派2元(含税),2011半年报
2012-05-11,年度分红,,,0.7,2012-05-16,2012-05-17,2012-05-23,,10派0.7元(含税),2011年报
2018-04-26,年度分红,,,0.5,2018-05-04,2018-05-07,2018-05-07,,10派0.5元(含税),2017年报
2019-04-20,年度分红,,,3.0,2019-04-25,2019-04-26,2019-04-26,,10派3元(含税),2018年报
2020-05-07,年度分红,,,3.0,2020-05-12,2020-05-13,2020-05-13,,10派3元(含税),2019年报
2021-05-07,年度分红,,,2.5,2021-05-12,2021-05-13,2021-05-13,,10派2.5元(含税),2020年报
2022-04-29,年度分红,,,3.0,2022-05-09,2022-05-10,2022-05-10,,10派3元(含税),2021年报
2023-04-27,年度分红,,,2.5,2023-05-05,2023-05-08,2023-05-08,,10派2.5元(含税),2022年报
2024-04-30,年度分红,,,2.5,2024-05-09,2024-05-10,2024-05-10,,10派2.5元(含税),2023年报
2024-09-14,中期分红,,,1.0,2024-09-23,2024-09-24,2024-09-24,,10派1元(含税),2024半年报
2025-04-29,年度分红,,,0.85,2025-05-08,2025-05-09,2025-05-09,,10派0.85元(含税),2024年报
2025-09-03,中期分红,,,1.186,2025-09-10,2025-09-11,2025-09-11,,10派1.186元(含税),2025半年报
2026-04-28,年度分红,,,1.372,2026-05-08,2026-05-11,2026-05-11,,10派1.372元(含税),2025年报
