实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1997-02-24,年度分红,4.0,6.0,0.0,1997-02-27,1997-02-28,,,10送4转增6股,1995年报
1997-07-11,年度分红,0.0,3.0,0.0,1997-07-16,1997-07-17,,,10转增3股,1996年报
1998-06-11,年度分红,0.0,0.0,4.0,1998-06-17,1998-06-18,1998-06-24,,10派4元(含税),1997年报
1999-06-17,年度分红,0.0,0.0,2.0,1999-06-22,1999-06-23,1999-06-29,,10派2元(含税),1998年报
2000-05-19,年度分红,,,2.0,2000-05-24,2000-05-25,2000-05-26,,10派2元(含税),1999年报
2001-05-18,年度分红,2.0,3.0,1.0,2001-05-24,2001-05-25,2001-05-28,,10送2转增3股派1元（含税）,2000年报
2002-05-28,年度分红,,2.0,1.0,2002-05-31,2002-06-03,2002-06-03,,10转增2股派1元(含税),2001年报
2003-05-23,年度分红,,,1.2,2003-05-29,2003-05-30,2003-05-30,,10股派1.2元(含税),2002年报
2004-04-02,年度分红,1.0,2.0,1.0,2004-04-07,2004-04-08,2004-04-08,2004-04-08,10送1转增2股派1元(含税),2003年报
2005-07-26,年度分红,2.0,,0.5,2005-07-28,2005-07-29,2005-07-29,2005-07-29,10送2股派0.5元(含税),2004年报
2007-07-12,年度分红,,,2.0,2007-07-16,2007-07-17,2007-07-17,,10派2元（含税）,2006年报
2008-04-25,年度分红,,,2.0,2008-04-30,2008-05-05,2008-05-05,,10派2元（含税）,2007年报
2009-04-22,年度分红,,,0.2,2009-04-27,2009-04-28,2009-04-28,,10派0.2元（含税）,2008年报
2009-09-02,中期分红,,,2.0,2009-09-07,2009-09-08,2009-09-08,,10派2元（含税）,2009半年报
2010-05-07,年度分红,1.5,,0.2,2010-05-13,2010-05-14,2010-05-14,2010-05-14,10送1.5股派0.2元（含税）,2009年报
2011-04-29,年度分红,,,1.7,2011-05-06,2011-05-09,2011-05-09,,10派1.7元(含税),2010年报
2011-09-24,中期分红,,,0.29,2011-09-29,2011-09-30,2011-09-30,,10派0.29元(含税),2011半年报
2013-06-22,年度分红,,,0.4,2013-06-28,2013-07-01,2013-07-01,,10派0.4元(含税),2012年报
2014-07-10,年度分红,,,0.7,2014-07-15,2014-07-16,2014-07-16,,10派0.7元(含税),2013年报
2015-06-19,年度分红,,,0.9,2015-06-25,2015-06-26,2015-06-26,,10派0.9元(含税),2014年报
2016-06-17,年度分红,,,1.3,2016-06-22,2016-06-23,2016-06-23,,10派1.3元(含税),2015年报
2017-06-06,年度分红,,,1.0,2017-06-09,2017-06-12,2017-06-12,,10派1元(含税),2016年报
2018-06-28,年度分红,,,1.5,2018-07-05,2018-07-06,2018-07-06,,10派1.5元(含税),2017年报
2019-07-03,年度分红,,,0.6,2019-07-09,2019-07-10,2019-07-10,,10派0.6元(含税),2018年报
2020-07-02,年度分红,,,1.0,2020-07-09,2020-07-10,2020-07-10,,10派1元(含税),2019年报
2023-07-17,年度分红,,,0.3,2023-07-20,2023-07-21,2023-07-21,,10派0.3元(含税),2022年报
