实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2000-06-23,年度分红,,,3.0,2000-06-28,2000-06-29,2000-06-30,,10派3元(含税),1999年报
2001-06-23,年度分红,,,1.0,2001-06-27,2001-06-28,2001-06-29,,10派1元（含税）,2000年报
2002-07-16,年度分红,,,0.5,2002-07-22,2002-07-23,2002-07-23,,10派0.5元(含税),2001年报
2003-08-02,年度分红,,,0.3,2003-08-07,2003-08-08,2003-08-08,,10股派0.3元（含税）,2002年报
2004-08-06,年度分红,0.0,0.0,0.5,2004-08-11,2004-08-12,2004-08-12,,10派0.5元(含税),2003年报
2005-07-22,年度分红,0.0,0.0,0.5,2005-07-27,2005-07-28,2005-07-28,,10派0.5元(含税),2004年报
2006-08-09,年度分红,,5.0,0.2,2006-08-15,2006-08-16,2006-08-16,,10转增5股派0.2元(含税),2005年报
2010-06-23,年度分红,,,0.3,2010-06-30,2010-07-01,2010-07-01,,10派0.3元（含税）,2009年报
2011-06-21,年度分红,,,0.5,2011-06-27,2011-06-28,2011-06-28,,10派0.5元(含税),2010年报
2012-06-19,年度分红,,,0.5,2012-06-25,2012-06-26,2012-06-26,,10派0.5元(含税),2011年报
2013-06-20,年度分红,,,0.6,2013-06-26,2013-06-27,2013-06-27,,10派0.6元(含税),2012年报
2014-07-04,年度分红,,,0.55,2014-07-10,2014-07-11,2014-07-11,,10派0.55元(含税),2013年报
2015-07-25,年度分红,,,0.4,2015-07-30,2015-07-31,2015-07-31,,10派0.4元(含税),2014年报
