实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1996-07-13,年度分红,0.0,0.0,0.0,,,,,95年度利润只对老股东分配,1995年报
1996-08-29,中期分红,3.0,7.0,0.0,1996-09-03,1996-09-04,,,10送3转增7股,1996半年报
1997-06-17,年度分红,0.0,0.0,2.7,1997-06-20,1997-06-23,,,10派2.70元(含税),1996年报
1998-06-13,年度分红,0.0,0.0,2.8,1998-06-17,1998-06-18,1998-06-19,,10派2.8元(含税),1997年报
1999-06-03,年度分红,0.0,0.0,2.1,1999-06-07,1999-06-08,1999-06-09,,10派2.1元(含税),1998年报
2001-06-19,年度分红,,,1.0,2001-06-25,2001-06-26,2001-07-03,,10派1元(含税),2000年报
2002-06-08,年度分红,,,0.5,2002-06-13,2002-06-14,2002-06-28,,10派0.5元（含税）,2001年报
2003-06-12,年度分红,,,0.5,2003-06-17,2003-06-18,2003-06-24,,10股派0.5元(含税),2002年报
2004-06-15,年度分红,,,1.0,2004-06-18,2004-06-21,2004-06-25,,10派1元(含税),2003年报
2010-06-04,股改分红,,5.6019,,2010-06-07,2010-06-09,,2010-06-09,10转增5.6019股,
2016-04-19,年度分红,,16.0,,2016-04-22,2016-04-25,,,10转增16股,2015年报
2018-04-16,年度分红,,,0.31,2018-04-19,2018-04-20,2018-04-20,,10派0.31元(含税),2017年报
2019-05-15,年度分红,,,0.57,2019-05-20,2019-05-21,2019-05-21,,10派0.57元(含税),2018年报
2020-07-13,年度分红,,,0.4,2020-07-16,2020-07-17,2020-07-17,,10派0.4元(含税),2019年报
2021-07-19,年度分红,,,0.16,2021-07-22,2021-07-23,2021-07-23,,10派0.16元(含税),2020年报
2022-05-27,年度分红,,,0.185,2022-06-01,2022-06-02,2022-06-02,,10派0.185元(含税),2021年报
2024-06-05,年度分红,,,0.1856,2024-06-11,2024-06-12,2024-06-12,,10派0.1856元(含税),2023年报
