实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-05-21,年度分红,1.0,0.0,0.0,1994-05-27,1994-05-30,,,10送1股,1993年报
1995-06-03,年度分红,0.0,0.0,2.0,1995-06-06,1995-06-07,,,10派2.00元(含税),1994年报
1996-07-09,年度分红,0.0,0.0,1.0,1996-07-12,1996-07-15,,,10派1.00元(含税),1995年报
1997-05-28,年度分红,0.0,1.0,3.0,1997-06-13,1997-06-16,,,10转增1股派3元(含税),1996年报
1998-07-25,年度分红,0.0,0.0,2.0,1998-07-29,1998-07-30,1998-08-01,,10派2元(含税),1997年报
2001-07-20,年度分红,,,1.0,2001-07-26,2001-07-27,2001-08-09,,10派1元(含税),2000年报
2005-08-06,年度分红,,,1.0,2005-08-17,2005-08-18,2005-08-25,,10派1元(含税),2004年报
2008-03-12,年度分红,,10.0,,2008-03-18,2008-03-19,,,10转增10股,2007年报
2009-06-02,年度分红,3.0,,1.5,2009-06-05,2009-06-08,2009-06-12,2009-06-08,10送3股派1.5元（含税）,2008年报
2012-06-22,年度分红,,,1.5,2012-06-28,2012-06-29,2012-07-05,,10派1.5元(含税),2011年报
2015-05-30,年度分红,,,2.0,2015-06-04,2015-06-05,2015-06-05,,10派2元(含税),2014年报
2016-05-20,年度分红,,10.0,,2016-05-25,2016-05-26,,,10转增10股,2015年报
2018-05-10,年度分红,,,1.0,2018-05-16,2018-05-17,2018-05-17,,10派1元(含税),2017年报
2023-07-04,年度分红,,,0.5,2023-07-10,2023-07-11,2023-07-11,,10派0.5元(含税),2022年报
2024-06-28,年度分红,,,0.4,2024-07-03,2024-07-04,2024-07-04,,10派0.4元(含税),2023年报
2024-10-24,中期分红,,,0.5,2024-10-29,2024-10-30,2024-10-30,,10派0.5元(含税),2024半年报
2025-06-27,年度分红,,,0.3,2025-07-03,2025-07-04,2025-07-04,,10派0.3元(含税),2024年报
2025-09-19,中期分红,,,0.5,2025-09-24,2025-09-25,2025-09-25,,10派0.5元(含税),2025半年报
