实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2016-06-03,年度分红,,,1.5,2016-06-13,2016-06-14,2016-06-14,,10派1.5元(含税),2015年报
2017-06-12,年度分红,,,1.25,2017-06-15,2017-06-16,2017-06-16,,10派1.25元(含税),2016年报
2018-05-23,年度分红,,4.0,1.25,2018-05-28,2018-05-29,2018-05-29,,10转增4股派1.25元(含税),2017年报
2018-12-17,季度分红,,,6.0,2018-12-20,2018-12-21,2018-12-21,,10派6元(含税),2018三季报
2019-05-13,年度分红,,4.0,5.85,2019-05-16,2019-05-17,2019-05-17,,10转增4股派5.85元(含税),2018年报
2020-06-06,年度分红,,,3.0,2020-06-11,2020-06-12,2020-06-12,,10派3元(含税),2019年报
2021-06-11,年度分红,,,2.5,2021-06-18,2021-06-21,2021-06-21,,10派2.5元(含税),2020年报
2022-05-28,年度分红,,,1.25,2022-06-02,2022-06-06,2022-06-06,,10派1.25元(含税),2021年报
2023-06-06,年度分红,,,0.5,2023-06-09,2023-06-12,2023-06-12,,10派0.5元(含税),2022年报
2024-06-18,年度分红,,,0.75,2024-06-21,2024-06-24,2024-06-24,,10派0.75元(含税),2023年报
2025-05-29,年度分红,,,0.9,2025-06-04,2025-06-05,2025-06-05,,10派0.9元(含税),2024年报
