实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2009-07-06,年度分红,,,1.0,2009-07-10,2009-07-13,2009-07-17,,10派1元（含税）,2008年报
2010-07-12,年度分红,,,1.6,2010-07-16,2010-07-19,2010-07-22,,10派1.6元（含税）,2009年报
2011-01-31,中期分红,,,0.5,2011-02-11,2011-02-14,2011-02-18,,10派0.5元（含税）,2010半年报
2011-07-11,年度分红,,,0.5,2011-07-15,2011-07-18,2011-07-22,,10派0.5元(含税),2010年报
2012-07-23,年度分红,,,1.0,2012-07-27,2012-07-30,2012-08-03,,10派1元(含税),2011年报
2013-07-15,年度分红,,,1.1,2013-07-19,2013-07-22,2013-07-31,,10派1.1元(含税),2012年报
2014-07-18,年度分红,,,1.3,2014-07-25,2014-07-28,2014-07-28,,10派1.3元(含税),2013年报
2015-06-16,年度分红,,,1.5,2015-06-23,2015-06-24,2015-06-24,,10派1.5元(含税),2014年报
2016-07-11,年度分红,,,1.5,2016-07-18,2016-07-19,2016-07-19,,10派1.5元(含税),2015年报
2017-07-11,年度分红,,,1.6,2017-07-18,2017-07-19,2017-07-19,,10派1.6元(含税),2016年报
2018-07-10,年度分红,,,1.8,2018-07-17,2018-07-18,2018-07-18,,10派1.8元(含税),2017年报
2019-07-17,年度分红,,,2.1,2019-07-24,2019-07-25,2019-07-25,,10派2.1元(含税),2018年报
2020-07-17,年度分红,,,2.1,2020-07-24,2020-07-27,2020-07-27,,10派2.1元(含税),2019年报
2021-07-27,年度分红,,,2.3,2021-08-03,2021-08-04,2021-08-04,,10派2.3元(含税),2020年报
2022-07-18,年度分红,,,2.46,2022-07-25,2022-07-26,2022-07-26,,10派2.46元(含税),2021年报
2023-07-25,年度分红,,,2.8,2023-08-01,2023-08-02,2023-08-02,,10派2.8元(含税),2022年报
2024-07-15,年度分红,,,3.5,2024-07-22,2024-07-23,2024-07-23,,10派3.5元(含税),2023年报
2025-07-14,年度分红,,,3.0,2025-07-21,2025-07-22,2025-07-22,,10派3元(含税),2024年报
