实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2009-06-04,年度分红,,5.0,1.0,2009-06-09,2009-06-10,2009-06-10,2009-06-10,10转增5股派1元（含税）,2008年报
2010-05-26,年度分红,,3.0,0.5,2010-05-31,2010-06-01,2010-06-01,2010-06-01,10转增3股派0.5元（含税）,2009年报
2011-05-10,年度分红,,,0.5,2011-05-17,2011-05-18,2011-05-18,,10派0.5元(含税),2010年报
2012-06-02,年度分红,,,0.5,2012-06-07,2012-06-08,2012-06-08,,10派0.5元(含税),2011年报
2013-05-29,年度分红,2.5,1.5,0.8,2013-06-04,2013-06-05,2013-06-05,2013-06-05,10送2.5转增1.5股派0.8元(含税),2012年报
2014-05-20,年度分红,2.0,,0.55,2014-05-27,2014-05-28,2014-05-28,2014-05-28,10送2股派0.55元(含税),2013年报
2015-03-30,年度分红,2.0,,0.6,2015-04-07,2015-04-08,2015-04-08,2015-04-08,10送2股派0.6元(含税),2014年报
2016-05-31,年度分红,,3.0,0.6,2016-06-07,2016-06-08,2016-06-08,2016-06-08,10转增3股派0.6元(含税),2015年报
2017-05-06,年度分红,,6.0,0.6,2017-05-11,2017-05-12,2017-05-12,2017-05-12,10转增6股派0.6元(含税),2016年报
2018-04-03,年度分红,,,0.5,2018-04-11,2018-04-12,2018-04-12,,10派0.5元(含税),2017年报
2019-05-25,年度分红,,,0.6,2019-05-30,2019-05-31,2019-05-31,,10派0.6元(含税),2018年报
2020-06-16,年度分红,,,1.0,2020-06-19,2020-06-22,2020-06-22,,10派1元(含税),2019年报
2021-05-26,年度分红,,,1.0,2021-06-01,2021-06-02,2021-06-02,,10派1元(含税),2020年报
2022-05-06,年度分红,,,2.0,2022-05-12,2022-05-13,2022-05-13,,10派2元(含税),2021年报
2023-04-21,年度分红,,,2.0,2023-04-27,2023-04-28,2023-04-28,,10派2元(含税),2022年报
2024-05-08,年度分红,,,3.2,2024-05-14,2024-05-15,2024-05-15,,10派3.2元(含税),2023年报
2025-05-07,年度分红,,,3.6,2025-05-13,2025-05-14,2025-05-14,,10派3.6元(含税),2024年报
2026-05-19,年度分红,,,4.0,2026-05-25,2026-05-26,2026-05-26,,10派4元(含税),2025年报
