实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-04-16,年度分红,,5.0,5.0,2011-04-21,2011-04-22,2011-04-28,2011-04-25,10转增5股派5元(含税),2010年报
2012-04-27,年度分红,,,3.5,2012-05-04,2012-05-07,2012-05-11,,10派3.5元(含税),2011年报
2013-04-16,年度分红,,,3.5,2013-04-19,2013-04-22,2013-04-26,,10派3.5元(含税),2012年报
2014-04-18,年度分红,,,3.5,2014-04-24,2014-04-25,2014-04-30,,10派3.5元(含税),2013年报
2015-04-23,年度分红,,,2.5,2015-04-29,2015-04-30,2015-04-30,,10派2.5元(含税),2014年报
2016-05-31,年度分红,,,2.0,2016-06-06,2016-06-07,2016-06-07,,10派2元(含税),2015年报
2017-06-01,年度分红,,,1.5,2017-06-08,2017-06-09,2017-06-09,,10派1.5元(含税),2016年报
2018-06-15,年度分红,,,1.55,2018-06-25,2018-06-26,2018-06-26,,10派1.55元(含税),2017年报
2019-06-26,年度分红,,,2.0,2019-07-02,2019-07-03,2019-07-03,,10派2元(含税),2018年报
2020-05-23,年度分红,,,2.3,2020-05-28,2020-05-29,2020-05-29,,10派2.3元(含税),2019年报
2021-06-04,年度分红,,,2.8,2021-06-09,2021-06-10,2021-06-10,,10派2.8元(含税),2020年报
2022-06-09,年度分红,,,3.1,2022-06-15,2022-06-16,2022-06-16,,10派3.1元(含税),2021年报
2023-06-08,年度分红,,,3.5,2023-06-15,2023-06-16,2023-06-16,,10派3.5元(含税),2022年报
2024-05-30,年度分红,,,3.9,2024-06-05,2024-06-06,2024-06-06,,10派3.9元(含税),2023年报
2024-09-27,中期分红,,,1.8,2024-10-10,2024-10-11,2024-10-11,,10派1.8元(含税),2024半年报
2025-07-05,年度分红,,,2.7,2025-07-10,2025-07-11,2025-07-11,,10派2.7元(含税),2024年报
2025-09-13,中期分红,,,1.6,2025-09-18,2025-09-19,2025-09-19,,10派1.6元(含税),2025半年报
