实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-03-25,年度分红,,,2.0,2011-03-30,2011-03-31,2011-03-31,,10派2元(含税),2010年报
2012-05-15,年度分红,,6.0,1.0,2012-05-18,2012-05-21,2012-05-21,2012-05-21,10转增6股派1元(含税),2011年报
2013-05-07,年度分红,,3.0,0.5,2013-05-10,2013-05-13,2013-05-13,2013-05-13,10转增3股派0.5元(含税),2012年报
2014-05-16,年度分红,,,0.5,2014-05-22,2014-05-23,2014-05-23,,10派0.5元(含税),2013年报
2015-04-14,年度分红,,3.0,0.5,2015-04-17,2015-04-20,2015-04-20,2015-04-20,10转增3股派0.5元(含税),2014年报
2016-05-05,年度分红,,5.0,0.5,2016-05-10,2016-05-11,2016-05-11,2016-05-11,10转增5股派0.5元(含税),2015年报
2017-05-04,年度分红,,2.0,0.2,2017-05-10,2017-05-11,2017-05-11,2017-05-11,10转增2股派0.2元(含税),2016年报
2018-05-03,年度分红,,4.0,0.5,2018-05-10,2018-05-11,2018-05-11,2018-05-11,10转增4股派0.5元(含税),2017年报
2019-06-19,年度分红,,,0.3,2019-06-25,2019-06-26,2019-06-26,,10派0.3元(含税),2018年报
2020-05-22,年度分红,,,0.3,2020-05-28,2020-05-29,2020-05-29,,10派0.3元(含税),2019年报
2021-07-01,年度分红,,,0.2,2021-07-08,2021-07-09,2021-07-09,,10派0.2元(含税),2020年报
2022-06-10,年度分红,,,0.2,2022-06-15,2022-06-16,2022-06-16,,10派0.2元(含税),2021年报
2023-06-21,年度分红,,,0.15,2023-06-28,2023-06-29,2023-06-29,,10派0.15元(含税),2022年报
2024-06-20,年度分红,,,0.15,2024-06-25,2024-06-26,2024-06-26,,10派0.15元(含税),2023年报
2025-06-25,年度分红,,,0.15,2025-07-02,2025-07-03,2025-07-03,,10派0.15元(含税),2024年报
