实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-06-10,年度分红,,,1.1,2015-06-16,2015-06-17,2015-06-17,,10派1.1元(含税),2014年报
2016-04-28,年度分红,,,1.1,2016-05-05,2016-05-06,2016-05-06,,10派1.1元(含税),2015年报
2017-06-16,年度分红,,,1.1,2017-06-22,2017-06-23,2017-06-23,,10派1.1元(含税),2016年报
2018-06-06,年度分红,,,1.1,2018-06-12,2018-06-13,2018-06-13,,10派1.1元(含税),2017年报
2019-07-16,年度分红,,,1.1,2019-07-19,2019-07-22,2019-07-22,,10派1.1元(含税),2018年报
2021-06-29,年度分红,,,0.5,2021-07-02,2021-07-05,2021-07-05,,10派0.5元(含税),2020年报
2022-06-07,年度分红,,,1.8,2022-06-10,2022-06-13,2022-06-13,,10派1.8元(含税),2021年报
2023-05-13,年度分红,,,3.0,2023-05-18,2023-05-19,2023-05-19,,10派3元(含税),2022年报
2024-05-16,年度分红,,,2.1,2024-05-22,2024-05-23,2024-05-23,,10派2.1元(含税),2023年报
2025-05-26,年度分红,,,4.0,2025-05-29,2025-05-30,2025-05-30,,10派4元(含税),2024年报
