实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2001-06-06,年度分红,,,2.0,2001-06-12,2001-06-13,2001-06-21,,10派2元(含税),2000年报
2002-07-10,年度分红,,,0.5,2002-07-15,2002-07-16,2002-07-22,,10派0.5元(含税),2001年报
2007-09-06,股改分红,,3.58,,2007-09-07,,,,10转增3.58股,
2010-09-01,股改分红,,1.0,,2010-09-06,2010-09-07,,2010-09-08,10转增1股,2010半年报
2013-05-21,年度分红,,,0.7,2013-05-27,2013-05-28,2013-06-03,,10派0.7元(含税),2012年报
2014-06-21,年度分红,,,0.6,2014-06-26,2014-06-27,2014-06-27,,10派0.6元(含税),2013年报
2015-05-26,年度分红,,,0.5,2015-05-29,2015-06-01,2015-06-01,,10派0.5元(含税),2014年报
2016-05-27,年度分红,,,1.9,2016-06-01,2016-06-02,2016-06-02,,10派1.9元(含税),2015年报
2017-09-22,中期分红,,,3.32,2017-09-27,2017-09-28,2017-09-28,,10派3.32元(含税),2017半年报
2018-05-22,年度分红,,,3.85,2018-05-25,2018-05-28,2018-05-28,,10派3.85元(含税),2017年报
2019-04-15,年度分红,,,3.7,2019-04-18,2019-04-19,2019-04-19,,10派3.7元(含税),2018年报
2020-04-13,年度分红,,4.0,10.6,2020-04-16,2020-04-17,2020-04-17,,10转增4股派10.6元(含税),2019年报
2021-04-13,年度分红,,,5.1,2021-04-16,2021-04-19,2021-04-19,,10派5.1元(含税),2020年报
2022-04-13,年度分红,,,3.38,2022-04-18,2022-04-19,2022-04-19,,10派3.38元(含税),2021年报
2023-04-11,年度分红,,,7.46,2023-04-14,2023-04-17,2023-04-17,,10派7.46元(含税),2022年报
2023-09-20,中期分红,,,12.02,2023-09-25,2023-09-26,2023-09-26,,10派12.02元(含税),2023半年报
2024-04-24,年度分红,,3.0,7.37,2024-04-29,2024-04-30,2024-04-30,,10转增3股派7.37元(含税),2023年报
2024-08-22,中期分红,,,9.67,2024-08-28,2024-08-29,2024-08-29,,10派9.67元(含税),2024半年报
2025-01-11,季度分红,,,2.62,2025-01-20,2025-01-21,2025-01-21,,10派2.62元(含税),2024三季报
2025-04-16,年度分红,,,7.28,2025-04-21,2025-04-22,2025-04-22,,10派7.28元(含税),2024年报
2025-08-26,中期分红,,,8.81,2025-08-29,2025-09-01,2025-09-01,,10派8.81元(含税),2025半年报
2026-05-15,年度分红,,,8.76,2026-05-21,2026-05-22,2026-05-22,,10派8.76元(含税),2025年报
