实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-05-23,年度分红,,10.0,4.0,2012-05-28,2012-05-29,2012-05-29,2012-05-29,10转增10股派4元(含税),2011年报
2013-06-08,年度分红,,10.0,0.6,2013-06-18,2013-06-19,2013-06-19,2013-06-19,10转增10股派0.6元(含税),2012年报
2014-06-13,年度分红,,,0.3,2014-06-19,2014-06-20,2014-06-20,,10派0.3元(含税),2013年报
2015-06-19,年度分红,,,0.1,2015-06-26,2015-06-29,2015-06-29,,10派0.1元(含税),2014年报
2016-04-21,年度分红,,,0.1,2016-04-28,2016-04-29,2016-04-29,,10派0.1元(含税),2015年报
2017-06-08,年度分红,,,0.1,2017-06-15,2017-06-16,2017-06-16,,10派0.1元(含税),2016年报
2018-06-08,年度分红,,,0.1,2018-06-14,2018-06-15,2018-06-15,,10派0.1元(含税),2017年报
2019-05-23,年度分红,,,0.2,2019-05-30,2019-05-31,2019-05-31,,10派0.2元(含税),2018年报
2020-05-21,年度分红,,,0.2,2020-05-27,2020-05-28,2020-05-28,,10派0.2元(含税),2019年报
2021-05-21,年度分红,,,0.2,2021-05-27,2021-05-28,2021-05-28,,10派0.2元(含税),2020年报
2022-05-24,年度分红,,,0.2,2022-05-31,2022-06-01,2022-06-01,,10派0.2元(含税),2021年报
2023-05-23,年度分红,,,0.2,2023-05-29,2023-05-30,2023-05-30,,10派0.2元(含税),2022年报
2026-05-21,年度分红,,,0.5,2026-05-27,2026-05-28,2026-05-28,,10派0.5元(含税),2025年报
