实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2000-07-06,年度分红,,,0.9,2000-07-11,2000-07-12,2000-07-13,,10派0.9元（含税）,1999年报
2001-06-28,年度分红,,,1.5,2001-07-03,2001-07-04,2001-07-05,,10派1.5元（含税）,2000年报
2002-07-04,年度分红,2.0,8.0,0.5,2002-07-10,2002-07-11,,,10送2转增8股派0.5元(含税),2001年报
2003-08-09,年度分红,,,0.7,2003-08-14,2003-08-15,2003-08-15,,10股派0.7元（含税）,2002年报
2004-05-18,年度分红,,,0.7,2004-05-24,2004-05-25,2004-05-25,,10派0.7元(含税),2003年报
2005-07-16,年度分红,0.0,0.0,1.0,2005-07-21,2005-07-22,2005-07-22,,10派1元(含税),2004年报
2006-07-06,年度分红,,,1.35,2006-07-12,2006-07-13,2006-07-13,,10派1.35元(含税),2005年报
2006-10-28,股改分红,,4.2784,,2006-10-31,,,,10转增4.278447股,2006半年报
2007-04-20,年度分红,,,1.6,2007-04-26,2007-04-27,2007-04-27,,10派1.6元（含税）,2006年报
2010-05-21,年度分红,,,3.3,2010-05-27,2010-05-28,2010-05-28,,10派3.3元（含税）,2009年报
2010-10-18,中期分红,,,3.3,2010-10-22,2010-10-25,2010-10-25,,10派3.3元（含税）,2010半年报
2014-06-20,年度分红,,,7.0,2014-06-25,2014-06-26,2014-06-26,,10派7元(含税),2013年报
2015-05-04,年度分红,,,9.2,2015-05-07,2015-05-08,2015-05-08,,10派9.2元(含税),2014年报
2016-06-07,年度分红,,,12.5,2016-06-15,2016-06-16,2016-06-16,,10派12.5元(含税),2015年报
2017-05-17,年度分红,,10.0,13.5,2017-05-23,2017-05-24,2017-05-24,2017-05-24,10转增10股派13.5元(含税),2016年报
2018-06-07,年度分红,,5.0,7.2,2018-06-12,2018-06-13,2018-06-13,2018-06-13,10转增5股派7.2元（含税）,2017年报
2019-06-15,年度分红,,2.0,3.3,2019-06-20,2019-06-21,2019-06-21,2019-06-21,10转增2股派3.3元(含税),2018年报
2020-06-11,年度分红,,,2.8,2020-06-16,2020-06-17,2020-06-17,,10派2.8元(含税),2019年报
2021-06-02,年度分红,,,2.3,2021-06-08,2021-06-09,2021-06-09,,10派2.3元(含税),2020年报
2022-06-07,年度分红,,,2.9,2022-06-10,2022-06-13,2022-06-13,,10派2.9元(含税),2021年报
2023-06-08,年度分红,,,2.9,2023-06-13,2023-06-14,2023-06-14,,10派2.9元(含税),2022年报
2024-05-21,年度分红,,,5.8,2024-05-27,2024-05-28,2024-05-28,,10派5.8元(含税),2023年报
2024-09-12,中期分红,,,3.5,2024-09-19,2024-09-20,2024-09-20,,10派3.5元(含税),2024半年报
2025-05-28,年度分红,,,5.8,2025-06-04,2025-06-05,2025-06-05,,10派5.8元(含税),2024年报
2025-09-12,中期分红,,,3.5,2025-09-17,2025-09-18,2025-09-18,,10派3.5元(含税),2025半年报
