实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1998-06-05,年度分红,1.0,5.0,0.0,1998-06-10,1998-06-11,,,10送1转增5股,1997年报
2001-06-27,年度分红,,2.0,0.5,2001-07-03,2001-07-04,2001-07-09,,10转增2股派0.5元(含税),2000年报
2005-07-28,年度分红,,,0.5,2005-08-02,2005-08-03,2005-08-10,,10派0.5元(含税),2004年报
2008-07-11,年度分红,,,0.5,2008-07-16,2008-07-17,2008-07-23,,10派0.5元（含税）,2007年报
2011-07-19,年度分红,,,0.4,2011-07-22,2011-07-25,2011-07-29,,10派0.4元(含税),2010年报
2014-07-30,年度分红,,,0.5,2014-08-06,2014-08-07,2014-08-07,,10派0.5元(含税),2013年报
2017-07-11,年度分红,,,0.4,2017-07-18,2017-07-19,2017-07-19,,10派0.4元(含税),2016年报
2020-08-01,年度分红,,,0.4,2020-08-06,2020-08-07,2020-08-07,,10派0.4元(含税),2019年报
2023-07-14,年度分红,,,0.3,2023-07-20,2023-07-21,2023-07-21,,10派0.3元(含税),2022年报
2024-07-16,年度分红,,,0.22,2024-07-23,2024-07-24,2024-07-24,,10派0.22元(含税),2023年报
2025-07-19,年度分红,,,0.3,2025-07-24,2025-07-25,2025-07-25,,10派0.3元(含税),2024年报
