实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-07-18,年度分红,,,0.18,2011-07-21,2011-07-22,2011-07-27,,10派0.18元(含税),2010年报
2012-08-18,年度分红,,,0.1,2012-08-22,2012-08-23,2012-08-28,,10派0.1元(含税),2011年报
2013-05-20,年度分红,,,0.11,2013-05-23,2013-05-24,2013-05-30,,10派0.11元(含税),2012年报
2014-07-16,年度分红,,,0.55,2014-07-21,2014-07-22,2014-07-22,,10派0.55元(含税),2013年报
2015-07-09,年度分红,,,0.7,2015-07-15,2015-07-16,2015-07-16,,10派0.7元(含税),2014年报
2016-07-14,年度分红,,,0.63,2016-07-20,2016-07-21,2016-07-21,,10派0.63元(含税),2015年报
2017-08-17,年度分红,,,0.66,2017-08-22,2017-08-23,2017-08-23,,10派0.66元(含税),2016年报
2018-07-23,年度分红,,,0.81,2018-07-30,2018-07-31,2018-07-31,,10派0.81元(含税),2017年报
2019-07-10,年度分红,,,0.69,2019-07-17,2019-07-18,2019-07-18,,10派0.69元(含税),2018年报
2020-06-04,年度分红,,,1.6,2020-06-09,2020-06-10,2020-06-10,,10派1.6元(含税),2019年报
2021-05-14,年度分红,,,0.46,2021-05-19,2021-05-20,2021-05-20,,10派0.46元(含税),2020年报
2022-07-16,年度分红,,,0.77,2022-07-21,2022-07-22,2022-07-22,,10派0.77元(含税),2021年报
2023-07-11,年度分红,,,0.57,2023-07-14,2023-07-17,2023-07-17,,10派0.57元(含税),2022年报
2024-06-19,年度分红,,,0.64,2024-06-24,2024-06-25,2024-06-25,,10派0.64元(含税),2023年报
2025-07-18,年度分红,,,0.71,2025-07-23,2025-07-24,2025-07-24,,10派0.71元(含税),2024年报
