实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2000-07-01,年度分红,,,1.5,2000-07-05,2000-07-06,,,10派1.5元(含税),1999年报
2002-08-17,年度分红,,5.0,2.0,2002-08-21,2002-08-22,2002-08-27,,10转增5派2元(含税),2001年报
2003-06-17,年度分红,,,1.0,2003-06-20,2003-06-23,2003-06-27,,10股派1元（含税）,2002年报
2004-05-15,年度分红,,,1.1,2004-05-19,2004-05-20,2004-05-25,,10派1.1元（含税）,2003年报
2005-04-30,年度分红,,,1.2,2005-05-11,2005-05-12,2005-05-16,,10派1.2元（含税）,2004年报
2006-05-19,年度分红,,,1.3,2006-05-24,2006-05-25,2006-05-29,,10派1.3元（含税）,2005年报
2007-07-13,年度分红,,,1.5,2007-07-17,2007-07-18,2007-07-20,,10派1.5元（含税）,2006年报
2008-04-18,年度分红,3.0,,1.6,2008-04-23,2008-04-24,2008-04-29,2008-04-25,10送3股派1.6元（含税）,2007年报
2009-06-03,年度分红,4.0,,2.3,2009-06-08,2009-06-09,2009-06-16,2009-06-10,10送4股派2.3元（含税）,2008年报
2010-06-04,年度分红,3.0,,1.5,2010-06-09,2010-06-10,2010-06-18,2010-06-11,10送3股派1.5元（含税）,2009年报
2011-05-30,年度分红,3.0,,1.6,2011-06-02,2011-06-03,2011-06-13,2011-06-07,10送3股派1.6元(含税),2010年报
2012-06-19,年度分红,,,3.0,2012-06-25,2012-06-26,2012-06-29,,10派3元(含税),2011年报
2013-05-27,年度分红,,,5.5,2013-05-31,2013-06-03,2013-06-07,,10派5.5元(含税),2012年报
2014-06-17,年度分红,,,6.6,2014-06-23,2014-06-24,2014-06-24,,10派6.6元(含税),2013年报
2015-06-16,年度分红,,,7.57,2015-06-19,2015-06-23,2015-06-23,,10派7.57元(含税),2014年报
2016-06-16,年度分红,,1.0,5.15,2016-06-22,2016-06-23,2016-06-23,,10转增1股派5.15元(含税),2015年报
2017-05-19,年度分红,,3.0,2.0,2017-05-24,2017-05-25,2017-05-25,,10转增3股派2元(含税),2016年报
2018-07-06,年度分红,,,1.0,2018-07-12,2018-07-13,2018-07-13,,10派1元(含税),2017年报
2019-06-04,年度分红,,,3.5,2019-06-10,2019-06-11,2019-06-11,,10派3.5元(含税),2018年报
2020-07-16,年度分红,,,6.0,2020-07-22,2020-07-23,2020-07-23,,10派6元(含税),2019年报
2021-07-13,年度分红,,,4.8,2021-07-20,2021-07-21,2021-07-21,,10派4.8元(含税),2020年报
2022-07-13,年度分红,,,4.1,2022-07-20,2022-07-21,2022-07-21,,10派4.1元(含税),2021年报
2023-07-13,年度分红,,,3.2,2023-07-20,2023-07-21,2023-07-21,,10派3.2元(含税),2022年报
2024-07-11,年度分红,,,3.21,2024-07-17,2024-07-18,2024-07-18,,10派3.21元(含税),2023年报
2025-07-10,年度分红,,,4.1,2025-07-15,2025-07-16,2025-07-16,,10派4.1元(含税),2024年报
