实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-07-15,年度分红,0.0,0.0,0.75,1999-07-21,1999-07-22,1999-07-28,,10派0.75元（含税）,1998年报
2000-05-23,年度分红,,,1.6,2000-05-30,2000-05-31,2000-06-01,,10派1.6元（含税）,1999年报
2001-05-15,年度分红,,,2.5,2001-05-21,2001-05-22,2001-05-23,,10派2.5元（含税),2000年报
2002-07-09,年度分红,,,3.0,2002-07-15,2002-07-16,2002-07-16,,10派3元(含税),2001年报
2003-07-08,年度分红,,,3.0,2003-07-15,2003-07-16,2003-07-16,,10股派3元（含税）,2002年报
2004-05-12,年度分红,0.0,5.0,3.0,2004-05-19,2004-05-20,2004-05-20,,10转增5股派3元(含税),2003年报
2005-07-11,年度分红,,,3.0,2005-07-15,2005-07-18,2005-07-18,,10派3元(含税),2004年报
2006-04-21,年度分红,,,2.0,2006-04-27,2006-04-28,2006-04-28,,10派2元(含税),2005年报
2007-04-19,年度分红,,6.0,4.5,2007-04-25,2007-04-26,2007-04-26,,10转增6股派4.5元（含税）,2006年报
2008-05-23,年度分红,,1.5,4.0,2008-05-29,2008-05-30,2008-05-30,,10转增1.5股派4元（含税）,2007年报
2009-06-19,年度分红,,,0.8,2009-06-25,2009-06-26,2009-06-26,,10派0.8元（含税）,2008年报
2010-06-02,年度分红,,,0.3,2010-06-08,2010-06-09,2010-06-09,,10派0.3元（含税）,2009年报
2011-07-08,年度分红,,3.0,0.3,2011-07-14,2011-07-15,2011-07-15,2011-07-15,10转增3股派0.3元(含税),2010年报
2012-06-14,年度分红,,,0.3,2012-06-20,2012-06-21,2012-06-21,,10派0.3元(含税),2011年报
2013-08-22,年度分红,,,0.3,2013-08-27,2013-08-28,2013-08-28,,10派0.3元(含税),2012年报
2018-05-16,年度分红,,,0.7,2018-05-23,2018-05-24,2018-05-24,,10派0.70元（含税）,2017年报
2022-06-17,年度分红,,,1.13,2022-06-22,2022-06-23,2022-06-23,,10派1.13元(含税),2021年报
2023-06-26,年度分红,,,1.6,2023-06-29,2023-06-30,2023-06-30,,10派1.6元(含税),2022年报
2024-06-14,年度分红,,,2.3,2024-06-19,2024-06-20,2024-06-20,,10派2.3元(含税),2023年报
2024-09-24,中期分红,,,2.3,2024-09-27,2024-09-30,2024-09-30,,10派2.3元(含税),2024半年报
2025-06-19,年度分红,,,1.8,2025-06-25,2025-06-26,2025-06-26,,10派1.8元(含税),2024年报
2025-10-22,中期分红,,,3.2,2025-10-27,2025-10-28,2025-10-28,,10派3.2元(含税),2025半年报
2026-06-04,年度分红,,,3.79,2026-06-09,2026-06-10,2026-06-10,,10派3.79元(含税),2025年报
