实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-05-07,年度分红,,,2.0,2012-05-11,2012-05-14,2012-05-14,,10派2元(含税),2011年报
2013-05-06,年度分红,,,2.0,2013-05-10,2013-05-13,2013-05-13,,10派2元(含税),2012年报
2014-05-08,年度分红,,10.0,2.0,2014-05-15,2014-05-16,2014-05-16,2014-05-16,10转增10股派2元(含税),2013年报
2015-04-28,年度分红,,,0.999801,2015-05-05,2015-05-06,2015-05-06,,10派0.999801元(含税),2014年报
2016-04-27,年度分红,,,1.199055,2016-05-04,2016-05-05,2016-05-05,,10派1.199055元(含税),2015年报
2017-05-12,年度分红,,,1.391143,2017-05-17,2017-05-18,2017-05-18,,10派1.391143元(含税),2016年报
2018-05-10,年度分红,,4.0,1.6,2018-05-15,2018-05-16,2018-05-16,2018-05-16,10转增4股派1.6元(含税),2017年报
2019-05-13,年度分红,,2.0,1.4,2019-05-17,2019-05-20,2019-05-20,2019-05-20,10转增2股派1.4元(含税),2018年报
2020-05-27,年度分红,,,1.5,2020-06-01,2020-06-02,2020-06-02,,10派1.5元(含税),2019年报
2021-05-19,年度分红,,,1.18,2021-05-25,2021-05-26,2021-05-26,,10派1.18元(含税),2020年报
2022-05-18,年度分红,,,1.18,2022-05-24,2022-05-25,2022-05-25,,10派1.18元(含税),2021年报
2023-05-19,年度分红,,,1.4,2023-05-24,2023-05-25,2023-05-25,,10派1.4元(含税),2022年报
2024-05-15,年度分红,,,1.15,2024-05-21,2024-05-22,2024-05-22,,10派1.15元(含税),2023年报
2024-08-21,中期分红,,,0.25,2024-08-28,2024-08-29,2024-08-29,,10派0.25元(含税),2024半年报
2025-05-14,年度分红,,,0.7,2025-05-20,2025-05-21,2025-05-21,,10派0.7元(含税),2024年报
2025-08-05,中期分红,,,0.2,2025-08-11,2025-08-12,2025-08-12,,10派0.2元(含税),2025半年报
