实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-09-08,中期分红,,,4.0,2012-09-13,2012-09-14,2012-09-14,,10派4元(含税),2012半年报
2013-06-26,年度分红,,1.0,2.0,2013-07-02,2013-07-03,2013-07-03,2013-07-03,10转增1股派2元(含税),2012年报
2014-06-24,年度分红,,1.0,2.0,2014-06-30,2014-07-01,2014-07-01,2014-07-01,10转增1股派2元(含税),2013年报
2015-06-16,年度分红,,1.0,1.5,2015-06-23,2015-06-24,2015-06-24,2015-06-24,10转增1股派1.5元(含税),2014年报
2016-07-06,年度分红,,1.0,2.0,2016-07-12,2016-07-13,2016-07-13,2016-07-13,10转增1股派2元(含税),2015年报
2017-07-25,年度分红,,0.995482,3.484189,2017-07-28,2017-07-31,2017-07-31,2017-07-31,10转增0.995482股派3.484189元(含税),2016年报
2018-06-14,年度分红,,1.0,4.5,2018-06-21,2018-06-22,2018-06-22,2018-06-22,10转增1股派4.5元(含税),2017年报
2019-06-14,年度分红,,1.0,4.5,2019-06-21,2019-06-24,2019-06-24,2019-06-24,10转增1股派4.5元(含税),2018年报
2020-05-26,年度分红,,1.0,4.8,2020-06-01,2020-06-02,2020-06-02,2020-06-02,10转增1股派4.8元(含税),2019年报
2021-07-01,年度分红,,1.0,4.8,2021-07-07,2021-07-08,2021-07-08,2021-07-08,10转增1股派4.8元(含税),2020年报
2022-05-23,年度分红,,1.0,4.8,2022-05-30,2022-05-31,2022-05-31,2022-05-31,10转增1股派4.8元(含税),2021年报
2023-07-03,年度分红,,,4.0,2023-07-10,2023-07-11,2023-07-11,,10派4元(含税),2022年报
2024-06-20,年度分红,,,2.0,2024-06-27,2024-06-28,2024-06-28,,10派2元(含税),2023年报
2025-07-01,年度分红,,,2.0,2025-07-08,2025-07-09,2025-07-09,,10派2元(含税),2024年报
2026-07-02,年度分红,,,1.0,2026-07-09,2026-07-10,2026-07-10,,10派1元(含税),2025年报
