实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-14,年度分红,,5.0,2.0,2012-06-19,2012-06-20,2012-06-20,2012-06-20,10转增5股派2元(含税),2011年报
2013-07-05,年度分红,,,1.0,2013-07-10,2013-07-11,2013-07-11,,10派1元(含税),2012年报
2014-06-17,年度分红,,,0.5,2014-06-23,2014-06-24,2014-06-24,,10派0.5元(含税),2013年报
2014-09-12,中期分红,,12.0,,2014-09-18,2014-09-19,,2014-09-19,10转增12股,2014半年报
2015-06-12,年度分红,,,0.2,2015-06-18,2015-06-19,2015-06-19,,10派0.2元(含税),2014年报
2016-06-15,年度分红,,,0.5,2016-06-21,2016-06-22,2016-06-22,,10派0.5元(含税),2015年报
2017-06-29,年度分红,,,0.2,2017-07-06,2017-07-07,2017-07-07,,10派0.2元(含税),2016年报
2021-09-24,中期分红,,,3.0,2021-09-29,2021-09-30,2021-09-30,,10派3元(含税),2021半年报
2024-05-30,年度分红,,,2.7,2024-06-06,2024-06-07,2024-06-07,,10派2.7元(含税),2023年报
2024-09-26,中期分红,,,1.5,2024-10-10,2024-10-11,2024-10-11,,10派1.5元(含税),2024半年报
2025-01-15,季度分红,,,1.0,2025-01-21,2025-01-22,2025-01-22,,10派1元(含税),2024三季报
2025-05-28,年度分红,,,1.0,2025-06-04,2025-06-05,2025-06-05,,10派1元(含税),2024年报
2025-11-13,季度分红,,,1.0,2025-11-20,2025-11-21,2025-11-21,,10派1元(含税),2025三季报
2026-06-30,年度分红,,4.0,,2026-07-07,2026-07-08,,2026-07-08,10转增4股,2025年报
