实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-04-30,年度分红,0.0,0.0,1.5,1994-05-13,1994-05-16,,,10派1.5元（含税）,1993年报
1995-04-21,年度分红,0.0,0.0,1.5,1995-05-05,1995-05-08,,,10派1.50元(含税),1994年报
1996-05-14,年度分红,0.0,0.0,1.5,1996-05-17,1996-05-20,,,10派1.50元(含税),1995年报
1997-06-24,年度分红,1.0,0.0,0.6,1997-07-03,1997-07-04,,,10送1股派0.60元(含税),1996年报
2000-06-13,年度分红,1.0,,,2000-06-16,2000-06-19,,,10送1股,1999年报
2009-05-11,年度分红,,,0.05,2009-05-14,2009-05-15,2009-06-05,,10派0.05元（含税）,2008年报
2014-06-13,年度分红,,,0.05,2014-06-18,2014-06-19,2014-06-19,,10派0.05元(含税),2013年报
2018-06-06,年度分红,,,0.35,2018-06-12,2018-06-13,2018-06-13,,10派0.35元（含税）,2017年报
2019-07-02,年度分红,,,1.2,2019-07-05,2019-07-08,2019-07-08,,10派1.2元(含税),2018年报
2020-07-23,年度分红,,,1.0,2020-07-28,2020-07-29,2020-07-29,,10派1元(含税),2019年报
2021-07-22,年度分红,,,0.55,2021-07-28,2021-07-29,2021-07-29,,10派0.55元(含税),2020年报
2022-07-15,年度分红,,,4.0,2022-07-21,2022-07-22,2022-07-22,,10派4元(含税),2021年报
2023-07-06,年度分红,,,3.6,2023-07-12,2023-07-13,2023-07-13,,10派3.6元(含税),2022年报
2024-07-09,年度分红,,,2.0,2024-07-15,2024-07-16,2024-07-16,,10派2元(含税),2023年报
2025-07-16,年度分红,,,2.1,2025-07-22,2025-07-23,2025-07-23,,10派2.1元(含税),2024年报
