实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-04-09,年度分红,0.0,2.0,1.6,1994-04-15,1994-04-18,,,10转增2股派1.6元（含税）,1993年报
1995-05-10,年度分红,2.0,,1.6,1995-05-12,1995-05-15,,,10送2股派1.60元(含税),1994年报
1996-05-30,年度分红,1.6,0.0,0.0,1996-06-03,1996-06-04,,,10送1.6股,1995年报
1997-07-14,年度分红,0.0,0.0,1.36,1997-07-18,1997-07-21,,,10派1.36元(含税),1996年报
1998-08-01,年度分红,0.0,5.0,1.84,1998-08-06,1998-08-07,,,10转增5股派1.84元(含税),1997年报
1999-06-30,年度分红,0.0,0.0,1.0,1999-07-07,1999-07-08,1999-07-09,,10派1元(含税),1998年报
2000-06-27,年度分红,,,0.5,2000-07-03,2000-07-04,2000-07-05,,10派0.5元(含税),1999年报
2001-07-28,年度分红,,,1.1,2001-08-02,2001-08-03,2001-08-10,,10派1.1元(含税),2000年报
2002-08-06,年度分红,,,1.8,2002-08-09,2002-08-12,2002-08-16,,10派1.8元(含税),2001年报
2002-10-17,中期分红,,5.0,,2002-10-22,2002-10-23,,,10转增5股,2002半年报
2003-06-24,年度分红,,,1.4,2003-06-27,2003-06-30,2003-07-04,,10股派1.40元（含税）,2002年报
2004-04-06,年度分红,2.5,3.5,,2004-04-09,2004-04-12,,,10送2.5股转增3.5股,2003年报
2005-04-20,年度分红,,,2.0,2005-04-25,2005-04-26,2005-04-29,,10派2元(含税),2004年报
2006-05-18,年度分红,2.0,,1.0,2006-05-23,2006-05-24,2006-05-30,,10送2股派1元（含税）,2005年报
2007-05-18,年度分红,,,1.7,2007-05-23,2007-05-24,2007-05-30,,10派1.7元（含税）,2006年报
2009-05-15,年度分红,,,2.0,2009-05-20,2009-05-21,2009-05-27,,10派2元（含税）,2008年报
2010-06-04,年度分红,2.0,,,2010-06-09,2010-06-10,,2010-06-11,10送2股,2009年报
2011-06-07,年度分红,,,1.5,2011-06-10,2011-06-13,2011-06-17,,10派1.5元(含税),2010年报
2012-06-05,年度分红,,,1.0,2012-06-08,2012-06-11,2012-06-15,,10派1元(含税),2011年报
2013-07-03,年度分红,,,1.0,2013-07-08,2013-07-09,2013-07-15,,10派1元(含税),2012年报
2014-07-01,年度分红,,,1.0,2014-07-08,2014-07-09,2014-07-09,,10派1元(含税),2013年报
2015-07-09,年度分红,,,0.5,2015-07-16,2015-07-17,2015-07-17,,10派0.5元(含税),2014年报
2016-06-30,年度分红,,,0.5,2016-07-07,2016-07-08,2016-07-08,,10派0.5元(含税),2015年报
2017-07-12,年度分红,,,0.5,2017-07-19,2017-07-20,2017-07-20,,10派0.5元(含税),2016年报
2018-06-13,年度分红,,,0.5,2018-06-21,2018-06-22,2018-06-22,,10派0.5元(含税),2017年报
2020-07-03,年度分红,,3.0,0.3,2020-07-09,2020-07-10,2020-07-10,,10转增3股派0.3元(含税),2019年报
2021-06-10,年度分红,,,0.3,2021-06-17,2021-06-18,2021-06-18,,10派0.3元(含税),2020年报
2022-07-08,年度分红,,,0.3,2022-07-14,2022-07-15,2022-07-15,,10派0.3元(含税),2021年报
2023-06-09,年度分红,,,0.3,2023-06-15,2023-06-16,2023-06-16,,10派0.3元(含税),2022年报
2024-06-06,年度分红,,,0.5,2024-06-13,2024-06-14,2024-06-14,,10派0.5元(含税),2023年报
2025-07-05,年度分红,,,0.5,2025-07-10,2025-07-11,2025-07-11,,10派0.5元(含税),2024年报
