实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2008-10-10,中期分红,,3.0,1.5,2008-10-16,2008-10-17,2008-10-17,2008-10-17,10转增3股派1.5元（含税）,2008半年报
2009-06-05,年度分红,,3.0,1.8,2009-06-10,2009-06-11,2009-06-11,2009-06-11,10转增3股派1.8元（含税）,2008年报
2010-05-12,年度分红,,,3.0,2010-05-18,2010-05-19,2010-05-19,,10派3元（含税）,2009年报
2011-06-04,年度分红,,6.0,2.0,2011-06-10,2011-06-13,2011-06-13,2011-06-13,10转增6股派2元(含税),2010年报
2011-09-02,中期分红,,,1.2,2011-09-08,2011-09-09,2011-09-09,,10派1.2元(含税),2011半年报
2012-06-09,年度分红,,,1.270294,2012-06-15,2012-06-18,2012-06-18,,10派1.270294元(含税),2011年报
2013-05-22,年度分红,,5.0,1.0,2013-05-28,2013-05-29,2013-05-29,2013-05-29,10转增5股派1元(含税),2012年报
2014-05-13,年度分红,,3.0,2.0,2014-05-19,2014-05-20,2014-05-20,2014-05-20,10转增3股派2元(含税),2013年报
2015-05-16,年度分红,,3.0,1.0,2015-05-22,2015-05-25,2015-05-25,2015-05-25,10转增3股派1元(含税),2014年报
2016-05-20,年度分红,,,1.0,2016-05-26,2016-05-27,2016-05-27,,10派1元(含税),2015年报
2018-05-30,年度分红,,,1.5,2018-06-05,2018-06-06,2018-06-06,,10派1.5元(含税),2017年报
2020-05-23,年度分红,,,1.5,2020-05-28,2020-05-29,2020-05-29,,10派1.5元(含税),2019年报
2021-06-10,年度分红,,,1.0,2021-06-16,2021-06-17,2021-06-17,,10派1元(含税),2020年报
2022-06-01,年度分红,,,2.0,2022-06-07,2022-06-08,2022-06-08,,10派2元(含税),2021年报
2023-06-01,年度分红,,,1.5,2023-06-06,2023-06-07,2023-06-07,,10派1.5元(含税),2022年报
2024-06-03,年度分红,,,1.5,2024-06-06,2024-06-07,2024-06-07,,10派1.5元(含税),2023年报
2025-05-26,年度分红,,,3.5,2025-05-29,2025-05-30,2025-05-30,,10派3.5元(含税),2024年报
2026-05-26,年度分红,,,3.0,2026-05-29,2026-06-01,2026-06-01,,10派3元(含税),2025年报
