实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2007-05-30,年度分红,,,0.7,2007-06-04,2007-06-05,2007-06-05,,10派0.7元（含税）,2006年报
2008-07-05,年度分红,,,0.7,2008-07-10,2008-07-11,2008-07-11,,10派0.7元（含税）,2007年报
2009-05-06,年度分红,,4.0,0.3,2009-05-11,2009-05-12,2009-05-12,2009-05-12,10转增4股派0.3元（含税）,2008年报
2010-06-21,年度分红,,,0.4,2010-06-24,2010-06-25,2010-06-25,,10派0.40元（含税）,2009年报
2011-06-17,年度分红,,,0.4,2011-06-23,2011-06-24,2011-06-24,,10派0.4元(含税),2010年报
2013-06-06,年度分红,,8.0,0.2,2013-06-17,2013-06-18,2013-06-18,2013-06-18,10转增8股派0.2元(含税),2012年报
2014-07-04,年度分红,,,0.1,2014-07-10,2014-07-11,2014-07-11,,10派0.1元(含税),2013年报
2015-06-25,年度分红,,,0.1,2015-07-01,2015-07-02,2015-07-02,,10派0.1元(含税),2014年报
2016-06-22,年度分红,,,0.1,2016-06-28,2016-06-29,2016-06-29,,10派0.1元(含税),2015年报
2022-06-21,年度分红,,,0.2,2022-06-27,2022-06-28,2022-06-28,,10派0.2元(含税),2021年报
2022-09-16,中期分红,,3.0,,2022-09-22,2022-09-23,,2022-09-23,10转增3股,2022半年报
2024-06-15,年度分红,,,0.3,2024-06-20,2024-06-21,2024-06-21,,10派0.3元(含税),2023年报
2025-05-20,年度分红,,,0.7,2025-05-26,2025-05-27,2025-05-27,,10派0.7元(含税),2024年报
