实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1993-06-05,年度分红,1.0,,,,,,1993-06-13,10送1股,1992年报
1994-04-16,年度分红,0.0,0.0,2.0,1994-04-22,1994-04-25,1994-04-26,,10派2元（含税）,1993年报
1995-04-25,年度分红,,,2.2,1995-04-28,1995-05-02,,,10派2.20元（含税）,1994年报
1996-06-19,年度分红,0.0,0.0,2.4,1996-06-24,1996-06-25,,,10派2.40元(含税),1995年报
1997-05-31,年度分红,3.5,6.5,0.0,1997-06-05,1997-06-06,,,10送3.5转增6.5股,1996年报
2000-07-01,年度分红,,,2.2,2000-07-05,2000-07-06,2000-07-11,,10派2.2元（含税）,1999年报
2001-05-28,年度分红,,,2.5,2001-06-01,2001-06-04,2001-06-08,,10派2.5元(含税),2000年报
2002-06-20,年度分红,,,2.6,2002-06-25,2002-06-26,2002-07-09,,10派2.6元(含税),2001年报
2003-06-21,年度分红,,,1.8,2003-06-25,2003-06-26,2003-07-11,,10股派1.8元（含税）,2002年报
2004-05-15,年度分红,,,2.0,2004-05-19,2004-05-20,2004-06-04,,10派2元(含税),2003年报
2005-04-30,年度分红,,,2.0,2005-05-11,2005-05-12,2005-05-23,,10派2元(含税),2004年报
2006-05-09,年度分红,,,2.0,2006-05-12,2006-05-15,2006-05-31,,10派2元（含税）,2005年报
2006-08-25,中期分红,,3.5,,2006-08-30,2006-08-31,,,10转增3.5股,2006半年报
2007-04-24,年度分红,3.0,,,2007-04-27,2007-04-30,,,10送3股,2006年报
2008-04-24,年度分红,5.0,,,2008-04-29,2008-04-30,,2008-05-05,10送5股,2007年报
2009-05-22,年度分红,,,1.3,2009-06-01,2009-06-02,2009-06-12,,10派1.3元（含税）,2008年报
2010-07-16,年度分红,,,1.0,2010-07-21,2010-07-22,2010-08-06,,10派1元（含税）,2009年报
2011-06-20,年度分红,,,0.8,2011-06-23,2011-06-24,2011-07-07,,10派0.8元(含税),2010年报
2012-07-03,年度分红,,,0.7,2012-07-06,2012-07-09,2012-07-20,,10派0.7元(含税),2011年报
2013-07-09,年度分红,,,0.8,2013-07-12,2013-07-15,2013-07-26,,10派0.8元(含税),2012年报
2014-06-18,年度分红,,,0.8,2014-06-25,2014-06-26,2014-06-26,,10派0.8元(含税),2013年报
2015-06-12,年度分红,,,0.9,2015-06-17,2015-06-18,2015-06-18,,10派0.9元(含税),2014年报
2016-06-04,年度分红,2.0,3.0,1.0,2016-06-08,2016-06-13,2016-06-13,,10送2转增3股派1元(含税),2015年报
2017-06-01,年度分红,,,0.75,2017-06-07,2017-06-08,2017-06-08,,10派0.75元(含税),2016年报
2018-06-14,年度分红,,,1.2,2018-06-20,2018-06-21,2018-06-21,,10派1.2元(含税),2017年报
2019-07-15,年度分红,,,1.2,2019-07-22,2019-07-23,2019-07-23,,10派1.2元(含税),2018年报
2020-07-30,年度分红,,,1.25,2020-08-05,2020-08-06,2020-08-06,,10派1.25元(含税),2019年报
2022-05-28,年度分红,,,0.28,2022-06-02,2022-06-06,2022-06-06,,10派0.28元(含税),2021年报
2023-08-01,年度分红,,,0.3,2023-08-04,2023-08-07,2023-08-07,,10派0.3元(含税),2022年报
2024-08-06,年度分红,,,0.5,2024-08-09,2024-08-12,2024-08-12,,10派0.5元(含税),2023年报
2025-07-02,年度分红,,,0.3,2025-07-07,2025-07-08,2025-07-08,,10派0.3元(含税),2024年报
2025-09-19,中期分红,,,0.2,2025-09-24,2025-09-25,2025-09-25,,10派0.2元(含税),2025半年报
