实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-09,年度分红,,,3.0,2012-06-15,2012-06-18,2012-06-18,,10派3元(含税),2011年报
2013-05-31,年度分红,,5.0,1.1,2013-06-06,2013-06-07,2013-06-07,2013-06-07,10转增5股派1.1元(含税),2012年报
2014-05-21,年度分红,,6.0,0.4,2014-05-28,2014-05-29,2014-05-29,2014-05-29,10转增6股派0.4元(含税),2013年报
2015-06-16,年度分红,2.0,8.0,0.5,2015-06-23,2015-06-24,2015-06-24,2015-06-24,10送2转增8股派0.5元(含税),2014年报
2016-06-02,年度分红,,,1.0,2016-06-08,2016-06-13,2016-06-13,,10派1元(含税),2015年报
2017-06-07,年度分红,,,1.2,2017-06-12,2017-06-13,2017-06-13,,10派1.2元(含税),2016年报
2018-05-25,年度分红,,,1.2,2018-05-30,2018-05-31,2018-05-31,,10派1.2元(含税),2017年报
2018-10-09,中期分红,,,3.0,2018-10-12,2018-10-15,2018-10-15,,10派3元(含税),2018半年报
2019-05-28,年度分红,,,1.5,2019-06-03,2019-06-04,2019-06-04,,10派1.5元(含税),2018年报
2020-05-25,年度分红,,,0.3,2020-05-28,2020-05-29,2020-05-29,,10派0.3元(含税),2019年报
2021-05-21,年度分红,,,1.0,2021-05-27,2021-05-28,2021-05-28,,10派1元(含税),2020年报
2022-05-24,年度分红,,,0.3,2022-05-30,2022-05-31,2022-05-31,,10派0.3元(含税),2021年报
2023-05-31,年度分红,,,0.3,2023-06-05,2023-06-06,2023-06-06,,10派0.3元(含税),2022年报
2024-05-28,年度分红,,,1.25,2024-06-04,2024-06-05,2024-06-05,,10派1.25元(含税),2023年报
2025-05-23,年度分红,,,0.7,2025-05-29,2025-05-30,2025-05-30,,10派0.7元(含税),2024年报
