实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2014-06-11,年度分红,,,0.93,2014-06-17,2014-06-18,2014-06-18,,10派0.93元(含税),2013年报
2015-03-18,年度分红,,15.0,1.16,2015-03-25,2015-03-26,2015-03-26,2015-03-26,10转增15股派1.16元(含税),2014年报
2015-09-22,中期分红,,5.0,,2015-09-28,2015-09-29,,2015-09-29,10转增5股,2015半年报
2016-04-18,年度分红,,,0.4,2016-04-22,2016-04-25,2016-04-25,,10派0.4元(含税),2015年报
2017-03-30,年度分红,,,0.600204,2017-04-07,2017-04-10,2017-04-10,,10派0.600204元(含税),2016年报
2018-05-10,年度分红,,,0.26,2018-05-17,2018-05-18,2018-05-18,,10派0.26元(含税),2017年报
2019-06-04,年度分红,,,0.47,2019-06-11,2019-06-12,2019-06-12,,10派0.47元(含税),2018年报
2020-04-28,年度分红,,,1.04,2020-05-07,2020-05-08,2020-05-08,,10派1.04元(含税),2019年报
2021-04-08,年度分红,,,1.210436,2021-04-14,2021-04-15,2021-04-15,,10派1.210436元(含税),2020年报
2022-04-20,年度分红,,,1.93,2022-04-27,2022-04-28,2022-04-28,,10派1.93元(含税),2021年报
2023-04-27,年度分红,,,11.061472,2023-05-08,2023-05-09,2023-05-09,,10派11.061472元(含税),2022年报
2024-05-23,年度分红,,,4.87,2024-05-28,2024-05-29,2024-05-29,,10派4.87元(含税),2023年报
2026-04-30,年度分红,,,0.9,2026-05-11,2026-05-12,2026-05-12,,10派0.9元(含税),2025年报
