实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1995-05-12,年度分红,0.0,0.0,0.41,1995-05-19,1995-05-22,,,10派0.41元（含税）,1994年报
2001-11-23,中期分红,,,0.2,2001-11-30,2001-12-07,2001-12-14,,10派0.2元(含税),2001半年报
2004-04-14,年度分红,,,0.2,2004-04-19,2004-04-20,2004-04-26,,10派0.2元(含税),2003年报
2006-05-15,股改分红,,5.72,,2006-05-16,2006-05-17,,,10转增5.72股,2006一季报
2007-05-25,年度分红,,,0.25,2007-05-30,2007-05-31,2007-06-06,,10派0.25元（含税）,2006年报
2014-05-19,年度分红,,,0.21,2014-05-22,2014-05-23,2014-05-29,,10派0.21元(含税),2013年报
2015-06-19,年度分红,,,0.21,2015-06-25,2015-06-26,2015-06-26,,10派0.21元(含税),2014年报
2016-05-31,年度分红,,,0.27,2016-06-06,2016-06-07,2016-06-07,,10派0.27元(含税),2015年报
2017-06-13,年度分红,,,0.53,2017-06-16,2017-06-19,2017-06-19,,10派0.53元(含税),2016年报
2018-10-22,中期分红,,,0.088,2018-10-26,2018-10-29,2018-10-29,,10派0.088元(含税),2018半年报
2019-06-13,年度分红,,,0.65,2019-06-19,2019-06-20,2019-06-20,,10派0.65元(含税),2018年报
2020-06-30,年度分红,,,0.3,2020-07-03,2020-07-06,2020-07-06,,10派0.3元(含税),2019年报
2021-07-08,年度分红,,,0.98,2021-07-14,2021-07-15,2021-07-15,,10派0.98元(含税),2020年报
2022-06-22,年度分红,,,0.79,2022-06-27,2022-06-28,2022-06-28,,10派0.79元(含税),2021年报
2023-12-12,中期分红,,,0.0353,2023-12-15,2023-12-18,2023-12-18,,10派0.0353元(含税),2023半年报
