实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1996-09-23,年度分红,0.0,0.0,3.0,,,,,老股东10派3.00元,1995年报
1997-04-29,年度分红,4.5,3.5,0.0,1997-05-08,1997-05-09,,,10送4.5转增3.5股,1996年报
2000-04-21,年度分红,,2.0,1.0,2000-04-27,2000-04-28,2000-05-08,,10转增2股派1元（含税）,1999年报
2001-04-28,年度分红,,,1.0,2001-05-10,2001-05-11,2001-05-14,,10派1元（含税）,2000年报
2003-04-18,年度分红,,6.0,2.0,2003-04-24,2003-04-25,2003-04-25,,10转增6股派2元（含税）,2002年报
2004-04-20,年度分红,0.0,0.0,1.0,2004-04-26,2004-04-27,2004-04-27,,10派1元(含税),2003年报
2006-11-11,中期分红,,,1.7,2006-11-15,2006-11-16,2006-11-16,,10派1.70元（含税）,2006半年报
2007-06-12,年度分红,,,2.0,2007-06-18,2007-06-19,2007-06-19,,10派2元（含税）,2006年报
2008-06-11,年度分红,,,4.4,2008-06-18,2008-06-19,2008-06-19,,10派4.4元（含税）,2007年报
2009-06-04,年度分红,,,0.8,2009-06-11,2009-06-12,2009-06-12,,10派0.8元（含税）,2008年报
2010-05-21,年度分红,,,1.4,2010-05-26,2010-05-27,2010-05-27,,10派1.4元（含税）,2009年报
2013-11-19,季度分红,4.0,4.0,2.5,2013-11-22,2013-11-25,2013-11-25,2013-11-25,10送4转增4股派2.5元(含税),2013三季报
2016-09-19,中期分红,,,2.522322,2016-09-23,2016-09-26,2016-09-26,,10派2.522322元(含税),2016半年报
2018-06-07,年度分红,,,0.5,2018-06-13,2018-06-14,2018-06-14,,10派0.5元(含税),2017年报
2020-05-19,年度分红,,,0.1,2020-05-26,2020-05-27,2020-05-27,,10派0.1元(含税),2019年报
2021-04-15,年度分红,,,0.5,2021-04-20,2021-04-21,2021-04-21,,10派0.5元(含税),2020年报
2022-06-22,年度分红,,,0.9,2022-06-27,2022-06-28,2022-06-28,,10派0.9元(含税),2021年报
2023-06-17,年度分红,,,0.7,2023-06-26,2023-06-27,2023-06-27,,10派0.7元(含税),2022年报
2024-06-12,年度分红,,,1.4,2024-06-18,2024-06-19,2024-06-19,,10派1.4元(含税),2023年报
2025-05-20,年度分红,,,1.3,2025-05-26,2025-05-27,2025-05-27,,10派1.3元(含税),2024年报
2026-05-19,年度分红,,,3.25,2026-05-25,2026-05-26,2026-05-26,,10派3.25元(含税),2025年报
