实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1997-06-17,年度分红,0.0,3.0,3.25,1997-06-24,1997-06-25,1997-07-03,,10转增3股派3.25元(含税),1996年报
1998-04-21,年度分红,3.0,3.0,0.0,1998-04-24,1998-04-27,,,10送3转增3股,1997年报
2005-05-21,年度分红,2.0,1.0,0.6,2005-05-26,2005-05-27,2005-05-27,2005-05-27,10送2转增1股派0.6元(含税),2004年报
2006-04-15,年度分红,2.0,,0.23,2006-04-20,2006-04-21,2006-04-21,2006-04-21,10送2股派0.23元（含税）,2005年报
2007-05-23,年度分红,,,0.2,2007-05-28,2007-05-29,2007-05-29,,10派0.2元（含税）,2006年报
2007-08-21,中期分红,10.0,,1.2,2007-08-24,2007-08-27,2007-08-27,2007-08-27,10送10派1.20元（含税）,2007半年报
2009-04-25,年度分红,,3.0,2.0,2009-04-29,2009-04-30,2009-04-30,2009-04-30,10转增3股派2元（含税）,2008年报
2010-04-20,年度分红,2.0,5.0,0.5,2010-04-26,2010-04-27,2010-04-27,2010-04-27,10送2转增5股派0.50元（含税）,2009年报
2011-04-08,年度分红,,,4.0,2011-04-13,2011-04-14,2011-04-14,,10派4元(含税),2010年报
2012-05-19,年度分红,,,2.0,2012-05-24,2012-05-25,2012-05-25,,10派2元(含税),2011年报
2013-06-04,年度分红,,,0.5,2013-06-13,2013-06-14,2013-06-14,,10派0.5元(含税),2012年报
2014-06-06,年度分红,,,0.3,2014-06-11,2014-06-12,2014-06-12,,10派0.3元(含税),2013年报
2015-05-23,年度分红,,,0.3,2015-05-28,2015-05-29,2015-05-29,,10派0.3元(含税),2014年报
2016-07-02,年度分红,,,3.6,2016-07-07,2016-07-08,2016-07-08,,10派3.6元(含税),2015年报
2017-07-07,年度分红,,,0.3,2017-07-13,2017-07-14,2017-07-14,,10派0.3元(含税),2016年报
2018-06-15,年度分红,,,0.3,2018-06-21,2018-06-22,2018-06-22,,10派0.3元(含税),2017年报
2019-06-21,年度分红,,,2.3,2019-06-27,2019-06-28,2019-06-28,,10派2.3元(含税),2018年报
2020-06-17,年度分红,,,3.0,2020-06-22,2020-06-23,2020-06-23,,10派3元(含税),2019年报
2021-06-16,年度分红,,,3.0,2021-06-21,2021-06-22,2021-06-22,,10派3元(含税),2020年报
2022-06-18,年度分红,,,2.5,2022-06-23,2022-06-24,2022-06-24,,10派2.5元(含税),2021年报
2023-06-15,年度分红,,,2.5,2023-06-20,2023-06-21,2023-06-21,,10派2.5元(含税),2022年报
2024-06-07,年度分红,,,2.5,2024-06-13,2024-06-14,2024-06-14,,10派2.5元(含税),2023年报
2025-06-10,年度分红,,,2.0,2025-06-16,2025-06-17,2025-06-17,,10派2元(含税),2024年报
