实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1994-05-25,年度分红,2.0,0.0,0.0,1994-06-15,1994-06-16,,,10送2股,1993年报
1995-05-30,年度分红,1.0,0.0,0.0,1995-06-05,1995-06-06,,,10送1股,1994年报
1997-06-12,年度分红,0.7,0.3,0.0,1997-06-17,1997-06-18,,,10送0.7转增0.3股,1996年报
1998-04-24,年度分红,1.55,0.45,0.0,1998-04-29,1998-04-30,,,10送1.55转增0.45股,1997年报
1999-04-09,年度分红,1.4,1.1,0.0,1999-04-14,1999-04-15,,,10送1.4转增1.1股,1998年报
2000-05-27,年度分红,2.0,,,2000-06-01,2000-06-02,,,10送2股,1999年报
2001-05-16,年度分红,1.5,5.5,0.5,2001-05-22,2001-05-23,2001-05-24,,10送1.5转增5.5股派0.5元（含税）,2000年报
2002-05-31,年度分红,,,0.8,2002-06-05,2002-06-06,2002-06-06,,10派0.8元(含税),2001年报
2003-07-09,年度分红,,,1.0,2003-07-16,2003-07-17,2003-07-17,,10派1元(含税),2002年报
2004-05-13,年度分红,0.0,0.0,0.6,2004-05-18,2004-05-19,2004-05-19,,10派0.6元(含税),2003年报
2005-07-05,年度分红,0.0,0.0,0.6,2005-07-11,2005-07-12,2005-07-12,,10派0.6元(含税),2004年报
2006-05-10,年度分红,,,0.7,2006-05-15,2006-05-16,2006-05-16,,10派0.7元（含税）,2005年报
2007-06-13,年度分红,,,0.62,2007-06-18,2007-06-19,2007-06-19,,10派0.62元（含税）,2006年报
2008-06-27,年度分红,,,0.7,2008-07-02,2008-07-03,2008-07-03,,10派0.7元（含税）,2007年报
2009-07-02,年度分红,,,0.5,2009-07-07,2009-07-08,2009-07-08,,10派0.5元（含税）,2008年报
2010-04-28,年度分红,,,0.5,2010-05-06,2010-05-07,2010-05-07,,10派0.5元（含税）,2009年报
2012-05-11,年度分红,,,0.2,2012-05-17,2012-05-18,2012-05-18,,10派0.2元(含税),2011年报
2013-06-28,年度分红,,,0.3,2013-07-05,2013-07-08,2013-07-08,,10派0.3元(含税),2012年报
2014-07-17,年度分红,,,0.5,2014-07-24,2014-07-25,2014-07-25,,10派0.5元(含税),2013年报
2015-05-15,年度分红,,,1.5,2015-05-20,2015-05-21,2015-05-21,,10派1.5元(含税),2014年报
2016-05-31,年度分红,,,5.0,2016-06-07,2016-06-08,2016-06-08,,10派5元(含税),2015年报
2017-06-30,年度分红,,,3.0,2017-07-06,2017-07-07,2017-07-07,,10派3元(含税),2016年报
2018-06-28,年度分红,,,5.0,2018-07-05,2018-07-06,2018-07-06,,10派5元（含税）,2017年报
2019-07-11,年度分红,,,1.5,2019-07-18,2019-07-19,2019-07-19,,10派1.5元(含税),2018年报
2024-11-12,重整转增,,12.35,,2024-11-15,2024-11-18,,,10转增12.35股,2023年报
