实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-06-14,年度分红,,,3.6,2017-06-21,2017-06-22,2017-06-22,,10派3.6元(含税),2016年报
2018-05-05,年度分红,,,6.0,2018-05-11,2018-05-14,2018-05-14,,10派6元(含税),2017年报
2019-06-05,年度分红,,,6.0,2019-06-11,2019-06-12,2019-06-12,,10派6元(含税),2018年报
2020-05-21,年度分红,,,7.5,2020-05-26,2020-05-27,2020-05-27,,10派7.5元(含税),2019年报
2021-06-03,年度分红,,2.0,7.5,2021-06-09,2021-06-10,2021-06-10,2021-06-10,10转增2股派7.5元(含税),2020年报
2022-06-15,年度分红,,,6.0,2022-06-20,2022-06-21,2022-06-21,,10派6元(含税),2021年报
2023-06-07,年度分红,,,8.0,2023-06-12,2023-06-13,2023-06-13,,10派8元(含税),2022年报
2024-06-03,年度分红,,,9.0,2024-06-06,2024-06-07,2024-06-07,,10派9元(含税),2023年报
2025-05-28,年度分红,,,8.0,2025-06-04,2025-06-05,2025-06-05,,10派8元(含税),2024年报
2026-05-28,年度分红,,,6.0,2026-06-04,2026-06-05,2026-06-05,,10派6元(含税),2025年报
