实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2011-08-24,中期分红,,,4.0,2011-08-30,2011-08-31,2011-08-31,,10派4元(含税),2011半年报
2012-09-19,中期分红,,10.0,6.0,2012-09-26,2012-09-27,2012-09-27,2012-09-27,10转增10股派6元(含税),2012半年报
2013-09-25,中期分红,,,2.5,2013-09-30,2013-10-08,2013-10-08,,10派2.5元(含税),2013半年报
2014-09-17,中期分红,,,3.0,2014-09-23,2014-09-24,2014-09-24,,10派3元(含税),2014半年报
2015-09-23,中期分红,,10.0,10.0,2015-09-28,2015-09-29,2015-09-29,2015-09-29,10转增10股派10元(含税),2015半年报
2018-09-18,中期分红,,,1.2,2018-09-21,2018-09-25,2018-09-25,,10派1.2元(含税),2018半年报
2019-08-16,中期分红,,,4.0,2019-08-21,2019-08-22,2019-08-22,,10派4元(含税),2019半年报
2020-08-21,中期分红,,,6.0,2020-08-26,2020-08-27,2020-08-27,,10派6元(含税),2020半年报
2021-06-02,年度分红,,4.0,5.0,2021-06-07,2021-06-08,2021-06-08,2021-06-08,10转增4股派5元(含税),2020年报
2022-06-09,年度分红,,4.0,5.0,2022-06-15,2022-06-16,2022-06-16,2022-06-16,10转增4股派5元(含税),2021年报
2023-08-21,中期分红,,,5.0,2023-08-24,2023-08-25,2023-08-25,,10派5元(含税),2023半年报
2025-05-27,年度分红,,,3.0,2025-06-04,2025-06-05,2025-06-05,,10派3元(含税),2024年报
