实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-05-04,年度分红,,,4.2,2012-05-09,2012-05-10,2012-05-15,,10派4.2元(含税),2011年报
2013-05-02,年度分红,,5.0,5.0,2013-05-07,2013-05-08,2013-05-15,2013-05-09,10转增5股派5元(含税),2012年报
2014-05-13,年度分红,,,3.6,2014-05-16,2014-05-19,2014-05-22,,10派3.6元(含税),2013年报
2015-04-03,年度分红,,15.0,3.6,2015-04-09,2015-04-10,2015-04-10,2015-04-13,10转增15股派3.6元(含税),2014年报
2016-06-23,年度分红,,,0.45,2016-06-29,2016-06-30,2016-06-30,,10派0.45元(含税),2015年报
2017-08-02,年度分红,,,0.42,2017-08-08,2017-08-09,2017-08-09,,10派0.42元(含税),2016年报
2018-06-01,年度分红,,,0.5,2018-06-07,2018-06-08,2018-06-08,,10派0.5元(含税),2017年报
2019-05-22,年度分红,,,0.4,2019-05-29,2019-05-30,2019-05-30,,10派0.4元(含税),2018年报
2020-05-20,年度分红,,,0.9,2020-05-27,2020-05-28,2020-05-28,,10派0.9元(含税),2019年报
2021-05-25,年度分红,,,1.45,2021-06-01,2021-06-02,2021-06-02,,10派1.45元(含税),2020年报
2022-06-09,年度分红,,,1.29,2022-06-15,2022-06-16,2022-06-16,,10派1.29元(含税),2021年报
2024-06-20,年度分红,,,0.4803,2024-06-25,2024-06-26,2024-06-26,,10派0.4803元(含税),2023年报
2024-09-02,中期分红,,,0.39,2024-09-05,2024-09-06,2024-09-06,,10派0.39元(含税),2024半年报
2025-06-04,年度分红,,,0.85,2025-06-09,2025-06-10,2025-06-10,,10派0.85元(含税),2024年报
2025-09-08,中期分红,,,0.2,2025-09-11,2025-09-12,2025-09-12,,10派0.2元(含税),2025半年报
