实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-06-28,年度分红,,10.0,5.0,2017-07-03,2017-07-04,2017-07-04,2017-07-04,10转增10股派5元(含税),2016年报
2018-05-23,年度分红,,,2.5,2018-05-28,2018-05-29,2018-05-29,,10派2.5元(含税),2017年报
2019-05-23,年度分红,,,3.0,2019-05-28,2019-05-29,2019-05-29,,10派3元(含税),2018年报
2020-05-19,年度分红,,,4.5,2020-05-26,2020-05-27,2020-05-27,,10派4.5元(含税),2019年报
2021-05-21,年度分红,,,6.0,2021-05-27,2021-05-28,2021-05-28,,10派6元(含税),2020年报
2022-05-18,年度分红,,,6.0,2022-05-25,2022-05-26,2022-05-26,,10派6元(含税),2021年报
2023-05-23,年度分红,,,5.0,2023-05-29,2023-05-30,2023-05-30,,10派5元(含税),2022年报
2024-05-22,年度分红,,,4.0,2024-05-28,2024-05-29,2024-05-29,,10派4元(含税),2023年报
2025-05-21,年度分红,,,3.0,2025-05-27,2025-05-28,2025-05-28,,10派3元(含税),2024年报
2026-05-22,年度分红,,,3.0,2026-05-28,2026-05-29,2026-05-29,,10派3元(含税),2025年报
