实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2010-04-09,年度分红,,10.0,3.0,2010-04-13,2010-04-14,2010-04-14,2010-04-14,10转增10股派3元（含税）,2009年报
2012-03-28,年度分红,,5.0,2.0,2012-04-06,2012-04-09,2012-04-09,2012-04-09,10转增5股派2元(含税),2011年报
2013-05-10,年度分红,,,3.0,2013-05-17,2013-05-20,2013-05-20,,10派3元(含税),2012年报
2014-05-13,年度分红,,10.0,3.0,2014-05-16,2014-05-19,2014-05-19,2014-05-19,10转增10股派3元(含税),2013年报
2017-05-05,年度分红,,,1.0,2017-05-10,2017-05-11,2017-05-11,,10派1元(含税),2016年报
2018-06-08,年度分红,,,1.15,2018-06-14,2018-06-15,2018-06-15,,10派1.15元(含税),2017年报
2020-05-11,年度分红,,,3.0,2020-05-15,2020-05-18,2020-05-18,,10派3元(含税),2019年报
2021-06-22,年度分红,,,3.0,2021-06-25,2021-06-28,2021-06-28,,10派3元(含税),2020年报
2022-06-30,年度分红,,,1.0,2022-07-06,2022-07-07,2022-07-07,,10派1元(含税),2021年报
2024-06-05,年度分红,,,0.6,2024-06-12,2024-06-13,2024-06-13,,10派0.6元(含税),2023年报
2025-07-02,年度分红,,,1.0,2025-07-08,2025-07-09,2025-07-09,,10派1元(含税),2024年报
2026-06-25,年度分红,,,1.0,2026-07-02,2026-07-03,2026-07-03,,10派1元(含税),2025年报
