实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2016-05-26,年度分红,,10.0,2.5,2016-05-31,2016-06-01,2016-06-01,,10转增10股派2.5元(含税),2015年报
2017-04-27,年度分红,,,1.5,2017-05-03,2017-05-04,2017-05-04,,10派1.5元(含税),2016年报
2018-06-13,年度分红,,,1.8,2018-06-19,2018-06-20,2018-06-20,,10派1.8元(含税),2017年报
2018-09-19,中期分红,,,2.3,2018-09-25,2018-09-26,2018-09-26,,10派2.3元(含税),2018半年报
2019-06-05,年度分红,,,1.4,2019-06-11,2019-06-12,2019-06-12,,10派1.4元(含税),2018年报
2020-06-15,年度分红,,,1.2,2020-06-18,2020-06-19,2020-06-19,,10派1.2元(含税),2019年报
2021-06-16,年度分红,4.0,,1.5,2021-06-21,2021-06-22,2021-06-22,,10送4股派1.5元(含税),2020年报
2022-06-15,年度分红,4.0,,1.0,2022-06-20,2022-06-21,2022-06-21,,10送4股派1元(含税),2021年报
2023-05-31,年度分红,,,0.8,2023-06-05,2023-06-06,2023-06-06,,10派0.8元(含税),2022年报
2024-06-27,年度分红,,,1.6,2024-07-03,2024-07-04,2024-07-04,,10派1.6元(含税),2023年报
2025-06-14,年度分红,,,1.6,2025-06-19,2025-06-20,2025-06-20,,10派1.6元(含税),2024年报
2026-07-20,年度分红,,,0.6,2026-07-23,2026-07-24,2026-07-24,,10派0.6元(含税),2025年报
