实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-06-22,年度分红,,,1.35,2017-06-27,2017-06-28,2017-06-28,,10派1.35元(含税),2016年报
2018-06-13,年度分红,,,1.4,2018-06-21,2018-06-22,2018-06-22,,10派1.4元(含税),2017年报
2019-05-11,年度分红,,,1.6,2019-05-17,2019-05-20,2019-05-20,,10派1.6元(含税),2018年报
2020-05-29,年度分红,,,1.7,2020-06-04,2020-06-05,2020-06-05,,10派1.7元(含税),2019年报
2021-05-18,年度分红,,,2.5,2021-05-21,2021-05-24,2021-05-24,,10派2.5元(含税),2020年报
2022-06-14,年度分红,,,1.8,2022-06-20,2022-06-21,2022-06-21,,10派1.8元(含税),2021年报
2023-06-14,年度分红,,5.0,4.0,2023-06-20,2023-06-21,2023-06-21,2023-06-21,10转增5股派4元(含税),2022年报
2024-06-05,年度分红,,4.7,2.0,2024-06-13,2024-06-14,2024-06-14,2024-06-14,10转增4.7股派2元(含税),2023年报
2024-09-19,中期分红,,,0.3,2024-09-25,2024-09-26,2024-09-26,,10派0.3元(含税),2024半年报
2025-06-20,年度分红,,,1.4,2025-06-27,2025-06-30,2025-06-30,,10派1.4元(含税),2024年报
2025-09-18,中期分红,,,0.3,2025-09-24,2025-09-25,2025-09-25,,10派0.3元(含税),2025半年报
2026-06-03,年度分红,,,1.4,2026-06-09,2026-06-10,2026-06-10,,10派1.4元(含税),2025年报
