实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2015-05-27,年度分红,,,8.0,2015-06-01,2015-06-02,2015-06-02,,10派8元(含税),2014年报
2016-05-26,年度分红,,,10.0,2016-05-31,2016-06-01,2016-06-01,,10派10元(含税),2015年报
2017-05-04,年度分红,,,30.0,2017-05-10,2017-05-11,2017-05-11,,10派30元(含税),2016年报
2018-04-21,年度分红,,7.0,20.0,2018-04-27,2018-05-02,2018-05-02,2018-05-02,10转增7股派20元(含税),2017年报
2018-09-26,中期分红,,7.0,,2018-10-08,2018-10-09,,2018-10-09,10转增7股,2018半年报
2019-05-22,年度分红,,7.0,2.3,2019-05-27,2019-05-28,2019-05-28,2019-05-28,10转增7股派2.3元(含税),2018年报
2020-05-22,年度分红,,1.58,2.5,2020-05-28,2020-05-29,2020-05-29,2020-05-29,10转增1.58股派2.5元(含税),2019年报
2021-05-27,年度分红,,,2.199997,2021-06-03,2021-06-04,2021-06-04,,10派2.199997元(含税),2020年报
2022-05-21,年度分红,,,2.2,2022-05-26,2022-05-27,2022-05-27,,10派2.2元(含税),2021年报
2023-05-13,年度分红,,,2.0,2023-05-18,2023-05-19,2023-05-19,,10派2元(含税),2022年报
2024-01-24,季度分红,,,3.0,2024-01-30,2024-01-31,2024-01-31,,10派3元(含税),2023三季报
2024-05-22,年度分红,,,2.5,2024-05-28,2024-05-29,2024-05-29,,10派2.5元(含税),2023年报
2024-08-21,中期分红,,,3.0,2024-08-27,2024-08-28,2024-08-28,,10派3元(含税),2024半年报
2025-01-15,季度分红,,,3.0,2025-01-20,2025-01-21,2025-01-21,,10派3元(含税),2024三季报
2025-04-22,年度分红,,,3.0,2025-04-25,2025-04-28,2025-04-28,,10派3元(含税),2024年报
2025-08-12,中期分红,,,4.0,2025-08-18,2025-08-19,2025-08-19,,10派4元(含税),2025半年报
2025-11-18,季度分红,,,3.0,2025-11-24,2025-11-25,2025-11-25,,10派3元(含税),2025三季报
2026-05-16,年度分红,,2.0,2.0,2026-05-21,2026-05-22,2026-05-22,2026-05-22,10转增2股派2元(含税),2025年报
