实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2012-06-30,年度分红,,,2.0,2012-07-05,2012-07-06,2012-07-06,,10派2元(含税),2011年报
2013-06-03,年度分红,,10.0,1.5,2013-06-07,2013-06-13,2013-06-13,2013-06-13,10转增10股派1.5元(含税),2012年报
2014-07-11,年度分红,,,0.8,2014-07-16,2014-07-17,2014-07-17,,10派0.8元(含税),2013年报
2015-06-04,年度分红,,,0.9,2015-06-10,2015-06-11,2015-06-11,,10派0.9元(含税),2014年报
2015-09-14,中期分红,,10.0,,2015-09-18,2015-09-21,,2015-09-21,10转增10股,2015半年报
2016-05-26,年度分红,,,0.35,2016-06-01,2016-06-02,2016-06-02,,10派0.35元(含税),2015年报
2017-05-10,年度分红,,,0.21,2017-05-16,2017-05-17,2017-05-17,,10派0.21元(含税),2016年报
2018-05-18,年度分红,,,0.113924,2018-05-24,2018-05-25,2018-05-25,,10派0.113924元(含税),2017年报
2019-05-30,年度分红,,5.0,0.12,2019-06-05,2019-06-06,2019-06-06,2019-06-06,10转增5股派0.12元(含税),2018年报
2020-05-25,年度分红,,,0.16,2020-06-01,2020-06-02,2020-06-02,,10派0.16元(含税),2019年报
2021-05-27,年度分红,,,0.26258,2021-06-01,2021-06-02,2021-06-02,,10派0.26258元(含税),2020年报
