实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
1999-07-01,年度分红,2.0,1.0,0.0,1999-07-06,1999-07-07,,,10送2转增1股,1998年报
2000-05-30,年度分红,,3.0,,2000-06-05,2000-06-06,,,10转增3股,1999年报
2001-05-11,年度分红,,,5.0,2001-05-16,2001-05-17,2001-05-18,,10派5元(含税),2000年报
2002-06-13,年度分红,,,1.28,2002-06-20,2002-06-21,2002-06-21,,10派1.28元(含税),2001年报
2003-04-18,年度分红,,,5.0,2003-04-24,2003-04-25,2003-04-25,,10股派5元（含税）,2002年报
2004-04-01,年度分红,0.0,5.0,7.0,2004-04-06,2004-04-07,2004-04-07,,10转增5股派7元(含税),2003年报
2005-03-31,年度分红,0.0,0.0,6.0,2005-04-06,2005-04-07,2005-04-07,,10派6元(含税),2004年报
2006-03-22,年度分红,,,5.0,2006-03-27,2007-06-29,2006-03-28,,10派5元(含税),2005年报
2007-06-06,年度分红,,,8.0,2007-06-12,2007-06-13,2007-06-13,,10派8元（含税）,2006年报
2007-06-26,股改分红,,1.8,,2007-06-27,,,,10转增1.8股,
2008-04-22,年度分红,,,8.0,2008-04-25,2008-04-28,2008-04-28,,10派8元（含税）,2007年报
2009-04-23,年度分红,,,6.0,2009-04-28,2009-04-29,2009-04-29,,10派6元（含税）,2008年报
2010-07-07,年度分红,,,10.0,2010-07-13,2010-07-14,2010-07-14,,10派10元（含税）,2009年报
2011-07-06,年度分红,,,5.0,2011-07-12,2011-07-13,2011-07-13,,10派5元(含税),2010年报
2012-04-24,年度分红,,,5.5,2012-05-03,2012-05-04,2012-05-04,,10派5.5元(含税),2011年报
2013-04-23,年度分红,,10.0,13.5,2013-05-02,2013-05-03,2013-05-03,2013-05-03,10转增10股派13.5元(含税),2012年报
2014-04-17,年度分红,,,14.5,2014-04-23,2014-04-24,2014-04-24,,10派14.5元(含税),2013年报
2015-05-13,年度分红,,5.0,14.2,2015-05-19,2015-05-20,2015-05-20,2015-05-20,10转增5股派14.2元(含税),2014年报
2016-04-22,年度分红,,,12.5,2016-04-27,2016-04-28,2016-04-28,,10派12.5元(含税),2015年报
2016-09-20,中期分红,,,9.0,2016-09-23,2016-09-26,2016-09-26,,10派9元(含税),2016半年报
2017-05-04,年度分红,,,12.0,2017-05-10,2017-05-11,2017-05-11,,10派12元(含税),2016年报
2018-04-20,年度分红,,,11.0,2018-04-26,2018-04-27,2018-04-27,,10派11元（含税）,2017年报
2018-11-30,季度分红,,,9.0,2018-12-06,2018-12-07,2018-12-07,,10派9元(含税),2018三季报
2019-04-13,年度分红,,,5.5,2019-04-19,2019-04-22,2019-04-22,,10派5.5元(含税),2018年报
2020-06-03,年度分红,,,10.0,2020-06-09,2020-06-10,2020-06-10,,10派10元(含税),2019年报
2020-11-17,季度分红,,,6.4,2020-11-24,2020-11-25,2020-11-25,,10派6.4元(含税),2020三季报
2021-05-13,年度分红,,,16.8,2021-05-20,2021-05-21,2021-05-21,,10派16.8元(含税),2020年报
2022-04-21,年度分红,,,12.98,2022-04-28,2022-04-29,2022-04-29,,10派12.98元(含税),2021年报
2022-09-06,中期分红,,,6.0,2022-09-14,2022-09-15,2022-09-15,,10派6元(含税),2022半年报
2023-04-20,年度分红,,,10.0,2023-04-26,2023-04-27,2023-04-27,,10派10元(含税),2022年报
2023-09-05,中期分红,,,7.5,2023-09-08,2023-09-11,2023-09-11,,10派7.5元(含税),2023半年报
2024-04-18,年度分红,,,7.0,2024-04-25,2024-04-26,2024-04-26,,10派7元(含税),2023年报
2024-09-03,中期分红,,,6.6,2024-09-10,2024-09-11,2024-09-11,,10派6.6元(含税),2024半年报
2025-04-22,年度分红,,,7.5,2025-04-29,2025-04-30,2025-04-30,,10派7.5元(含税),2024年报
2025-08-14,中期分红,,,6.5,2025-08-21,2025-08-22,2025-08-22,,10派6.5元(含税),2025半年报
2026-04-21,年度分红,,,8.0,2026-04-28,2026-04-29,2026-04-29,,10派8元(含税),2025年报
