实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2017-05-19,年度分红,,7.0,3.5,2017-05-24,2017-05-25,2017-05-25,,10转增7股派3.5元(含税),2016年报
2017-08-24,中期分红,,,2.5,2017-08-29,2017-08-30,2017-08-30,,10派2.5元（含税）,2017半年报
2018-04-12,年度分红,,4.0,2.0,2018-04-17,2018-04-18,2018-04-18,,10转增4股派2元(含税),2017年报
2019-05-27,年度分红,,,2.0,2019-05-30,2019-05-31,2019-05-31,,10派2元(含税),2018年报
2020-04-08,年度分红,,,2.8,2020-04-13,2020-04-14,2020-04-14,,10派2.8元(含税),2019年报
2020-09-10,中期分红,,,2.0,2020-09-16,2020-09-17,2020-09-17,,10派2元(含税),2020半年报
2021-04-13,年度分红,,,1.0,2021-04-16,2021-04-19,2021-04-19,,10派1元(含税),2020年报
2022-04-22,年度分红,,,3.0,2022-04-27,2022-04-28,2022-04-28,,10派3元(含税),2021年报
2023-05-05,年度分红,,,1.5,2023-05-10,2023-05-11,2023-05-11,,10派1.5元(含税),2022年报
2024-04-19,年度分红,,,2.0,2024-04-24,2024-04-25,2024-04-25,,10派2元(含税),2023年报
2025-04-22,年度分红,,,2.5,2025-04-25,2025-04-28,2025-04-28,,10派2.5元(含税),2024年报
2026-04-24,年度分红,,,2.0,2026-04-29,2026-04-30,2026-04-30,,10派2元(含税),2025年报
